Posicion X;Posicion Y;Posicion X f; Posicion Y f
0,009085322;7,717999;0,008868735;7,534008
0,008055364;7,721576;0,008449974;7,630577
0,006078687;7,720836;0,007230002;7,677013
0,003939296;7,718306;0,005538347;7,698241
0,001202646;7,713897;0,00330993;7,706287
-0,001785642;7,708215;0,0006933389;7,707277
-0,00413936;7,702972;-0,001784706;7,70507
-0,009173015;7,69645;-0,005575763;7,700647
-0,01513765;7,690996;-0,01047188;7,695705
-0,02130749;7,686479;-0,01602679;7,690975
-0,02739309;7,685013;-0,021853;7,687919
-0,03366727;7,68648;-0,02908059;7,687039
-0,04061608;7,689368;-0,03499001;7,688232
-0,04421726;7,694659;-0,03971745;7,691525
-0,04547493;7,698874;-0,04266707;7,69529
-0,04443702;7,70494;-0,04357358;7,700232
-0,04268828;7,710287;-0,04312018;7,705382
-0,04008744;7,71348;-0,04126515;7,710336
-0,03744842;7,712974;-0,03931061;7,711687
-0,03433068;7,709587;-0,03676014;7,710611
-0,03141084;7,70288;-0,03402115;7,706653
-0,02603283;7,695271;-0,02993072;7,700825
-0,01922955;7,688947;-0,02445142;7,694743
-0,01199161;7,684065;-0,01806981;7,689274
-0,003832063;7,681455;-0,01077759;7,685269
0,005673;7,681161;-0,0007147333;7,682756
0,01363409;7,682746;0,006634042;7,682751
0,0198037;7,681007;0,01468935;7,681684
0,02268874;7,683989;0,02010812;7,683245
0,02273812;7,686047;0,02171863;7,684961
0,02191855;7,690668;0,02182102;7,687883
0,01967544;7,69292;0,02036764;7,691295
0,01638228;7,687578;0,01766845;7,688777
0,01098876;7,675613;0,01424755;7,682035
0,001945387;7,660153;0,007947728;7,67083
-0,003477559;7,651595;0,0009605344;7,659066
-0,0152878;7,641268;-0,007362677;7,649949
-0,02739442;7,641987;-0,0176202;7,645872
-0,03365867;7,645029;-0,02583608;7,64544
-0,03754217;7,648436;-0,03299351;7,647272
-0,03856625;7,652444;-0,03640181;7,650435
-0,0357029;7,660811;-0,03604387;7,655749
-0,03396746;7,661839;-0,03477393;7,659474
-0,03009731;7,659199;-0,03237906;7,659333
-0,02226317;7,645926;-0,02719801;7,652467
-0,01731684;7,637957;-0,02213687;7,645035
-0,01206073;7,631464;-0,01697639;7,638084
-0,005855944;7,626724;-0,01127918;7,632264
0,008453469;7,627865;-0,00117279;7,630011
0,0153724;7,630688;0,007301568;7,630358
0,02137502;7,63303;0,01591571;7,631993
0,02386155;7,63709;0,01998655;7,634604
0,02487443;7,641714;0,02249119;7,638247
0,02448859;7,6453;0,02351432;7,64186
0,02324122;7,64667;0,02337441;7,644324
0,02132902;7,645511;0,02232681;7,644932
0,01882536;7,64258;0,02053333;7,643727
0,01549502;7,637339;0,01795295;7,640455
0,01299244;7,630952;0,01541213;7,635588
0,007303867;7,624419;0,01126001;7,629869
0,002005406;7,618533;0,006522077;7,624065
-0,003974035;7,614758;0,001144478;7,619297
-0,009829845;7,613138;-0,004475173;7,616143
-0,01636227;7,614598;-0,01056409;7,615352
-0,02298982;7,616996;-0,01692759;7,616194
-0,02835547;7,623156;-0,02278118;7,61976
-0,03194544;7,627098;-0,02747453;7,623518
-0,03372716;7,632138;-0,03067677;7,627933
-0,03337639;7,637962;-0,03205903;7,633068
-0,03236839;7,642717;-0,03221743;7,638009
-0,03088959;7,643573;-0,03153724;7,64086
-0,02851961;7,641796;-0,02999201;7,641339
-0,02623875;7,638834;-0,02806985;7,640056
-0,02293277;7,63227;-0,02543926;7,636069
-0,01990853;7,62682;-0,02260754;7,631333
-0,01548496;7,622018;-0,01896008;7,626563
-0,0104688;7,618899;-0,01461313;7,62264
-0,004799617;7,620152;-0,009587782;7,621366
0,002162953;7,6229;-0,003570573;7,622151
0,007136386;7,6264;0,00191281;7,624328
0,01049485;7,632155;0,006307958;7,628336
0,01214739;7,63727;0,00929818;7,632911
0,01227167;7,64291;0,01082086;7,638031
0,01215733;7,646134;0,01150533;7,642181
0,01119727;7,649884;0,01131691;7,646893
0,01031317;7,647981;0,01080289;7,64745
0,009067072;7,645738;0,009913782;7,646573
0,007157461;7,640851;0,008502276;7,643643
0,004850869;7,633699;0,006632563;7,638551
-0,0005274462;7,621576;0,002965527;7,629858
-0,009653879;7,616429;-0,003499861;7,622978
-0,01426052;7,61938;-0,009014797;7,621134
-0,01899113;7,6216;-0,01412329;7,621373
-0,02252038;7,628627;-0,01842617;7,62509
-0,0234088;7,631594;-0,02097798;7,628421
-0,0235488;7,636783;-0,02229479;7,632704
-0,02210451;7,641695;-0,02219733;7,63731
-0,02019884;7,644031;-0,02117364;7,640752
-0,01965081;7,643361;-0,02039371;7,642088
-0,01718944;7,640946;-0,0187526;7,641503
-0,01583575;7,638743;-0,01725875;7,64009
-0,01403989;7,633395;-0,01561022;7,636661
-0,01107662;7,628806;-0,01328847;7,632638
-0,007365599;7,624443;-0,01025472;7,62844
-0,002592246;7,621529;-0,006330017;7,6249
0,002966235;7,62214;-0,001568756;7,623487
0,009408189;7,624841;0,004053643;7,62418
0,01526301;7,626968;0,009795725;7,625608
0,01917911;7,635614;0,01460172;7,630733
0,02158078;7,639729;0,01817657;7,635341
0,02096453;7,646338;0,01960511;7,640976
0,02019774;7,651421;0,01990874;7,646327
0,01895287;7,655803;0,01941913;7,651181
0,01748703;7,657067;0,01842958;7,654196
0,01478245;7,655283;0,01656166;7,654753
0,01020152;7,652451;0,0133041;7,653574
0,006698811;7,648408;0,009921534;7,650928
0,003774352;7,64247;0,006773107;7,646596
0,001070659;7,636459;0,003852465;7,641405
-0,0007093622;7,634944;0,001516029;7,638096
-0,001939916;7,63447;-0,0002540062;7,636239
-0,002790784;7,634891;-0,001553209;7,635548
-0,002668199;7,639674;-0,002124368;7,637662
0,0003002731;7,64574;-0,0008827292;7,641798
0,002749093;7,650452;0,0009774341;7,646231
0,01126822;7,658747;0,006248469;7,652641
0,01550721;7,661262;0,01099097;7,657057
0,01863461;7,659633;0,0149061;7,658376
0,02031481;7,658454;0,01768246;7,658416
0,02092755;7,656209;0,01934482;7,657286
0,02135954;7,653126;0,02037666;7,655155
0,02213472;7,650116;0,02127694;7,652575
0,02392066;7,648623;0,02263084;7,650551
0,02800591;7,650148;0,02538418;7,650345
0,03742038;7,656875;0,03154755;7,653689
0,04361012;7,663849;0,03772468;7,658892
0,04743846;7,667058;0,04269926;7,663074
0,04965995;7,674521;0,04626423;7,668937
0,05079722;7,680478;0,04858608;7,674849
0,05084497;7,684628;0,04974317;7,679858
0,05030361;7,685801;0,05003016;7,682901
0,04985522;7,684168;0,04994029;7,683552
0,0494929;7,681877;0,04971125;7,682694
0,04890572;7,678482;0,0492989;7,680538
0,04671033;7,674191;0,04797302;7,677287
0,04386421;7,669099;0,04586954;7,673095
0,03937997;7,665763;0,04254767;7,669342
0,03316287;7,665073;0,03774406;7,667157
0,02642811;7,666374;0,03194529;7,666756
0,01787959;7,671475;0,02474411;7,669172
0,01328051;7,67462;0,01773411;7,672503
0,008939797;7,681637;0,01323158;7,67718
0,005282742;7,688582;0,00916091;7,683019
0,002966254;7,691999;0,005988601;7,687618
0,001182384;7,691608;0,003049447;7,690058
0,0006324698;7,690418;0,001812034;7,690243
0,0008799079;7,688156;0,001242028;7,688966
0,003053835;7,682779;0,002169686;7,685799
0,006483675;7,678337;0,004807667;7,681236
0,01054033;7,676818;0,007743527;7,678973
0,01378967;7,676886;0,01083993;7,677904
0,01513511;7,678887;0,01304346;7,678408
0,01419699;7,682979;0,0137489;7,681203
0,01099412;7,688505;0,01233811;7,684943
0,005924503;7,693162;0,00905283;7,689153
0,0003448718;7,693994;0,004593286;7,691632
-0,005787026;7,696918;-0,0007253108;7,694341
-0,01219562;7,695014;-0,006599719;7,694685
-0,01785208;7,692858;-0,01236338;7,693749
-0,02290037;7,690017;-0,0177595;7,691838
-0,02799463;7,682819;-0,02300013;7,68722
-0,03294407;7,679589;-0,02809304;7,683311
-0,03713991;7,674284;-0,03272613;7,678689
-0,04129123;7,674942;-0,03711309;7,67677
-0,04605713;7,675571;-0,04169433;7,676156
-0,05052611;7,678191;-0,04621569;7,677197
-0,05224863;7,68224;-0,04930583;7,67978
-0,05371753;7,686028;-0,05156526;7,68298
-0,05255497;7,693483;-0,05207213;7,688359
-0,04972865;7,696525;-0,05063891;7,693353
-0,04784325;7,699164;-0,04920654;7,696331
-0,04213468;7,69758;-0,04488141;7,697094
-0,03653461;7,696342;-0,04060642;7,696709
-0,03033726;7,69154;-0,03432521;7,693547
-0,02254999;7,688007;-0,02829328;7,690709
-0,01559146;7,685618;-0,02178515;7,688101
-0,008008495;7,686583;-0,0147286;7,687324
-0,003519912;7,687837;-0,008987263;7,687587
-0,0001705222;7,689861;-0,003595386;7,688978
0,001589429;7,69293;-0,0009402609;7,691002
0,001828583;7,699524;0,0004772805;7,695365
0,0009481583;7,70203;0,0007185189;7,69878
-0,0006022875;7,703768;4,224869E-05;7,701334
-0,002249577;7,701908;-0,001131289;7,701628
-0,003405485;7,69925;-0,002295643;7,70041
-0,005557518;7,694655;-0,003965718;7,697464
-0,009520017;7,687853;-0,006809637;7,692543
-0,0126204;7,682728;-0,009784315;7,687519
-0,01647424;7,676821;-0,01320994;7,682041
-0,02093298;7,673461;-0,01716471;7,677647
