Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,04178754;7,690175;-0,04086033;7,51954
-0,04415697;7,684365;-0,04255623;7,604332
-0,04628557;7,665981;-0,04447416;7,636037
-0,04621662;7,651606;-0,04536966;7,644038
-0,04578013;7,641148;-0,04558063;7,642552
-0,04238866;7,638134;-0,04394105;7,640283
-0,03982618;7,644687;-0,04183053;7,642541
-0,03747701;7,654049;-0,03959775;7,648443
-0,03354602;7,666551;-0,0364947;7,657728
-0,02951145;7,683485;-0,03291373;7,670936
-0,02555316;7,689106;-0,0291401;7,680251
-0,02431361;7,684639;-0,02666491;7,682502
-0,02292142;7,6722;-0,02474683;7,677224
-0,02184348;7,661509;-0,02325909;7,669171
-0,02173404;7,647247;-0,02247799;7,657942
-0,02213306;7,645921;-0,02230134;7,651785
-0,02352822;7,651153;-0,02292926;7,651462
-0,02629816;7,665541;-0,0246548;7,658673
-0,02834433;7,679721;-0,02654703;7,669467
-0,03324935;7,69428;-0,02998286;7,682187
-0,03562316;7,701834;-0,03287134;7,692248
-0,0403895;7,697433;-0,03672196;7,694903
-0,04390619;7,689558;-0,04040309;7,692164
-0,04921823;7,677184;-0,04579508;7,683001
-0,05061771;7,656534;-0,04826512;7,669445
-0,04899125;7,645899;-0,04870929;7,655042
-0,04698903;7,643229;-0,04782788;7,64899
-0,04366087;7,661883;-0,04569368;7,655593
-0,03810738;7,677967;-0,04180771;7,667054
-0,03165291;7,69272;-0,03660616;7,680201
-0,02675906;7,698779;-0,0315618;7,689718
-0,02293926;7,681607;-0,02628693;7,684756
-0,02276044;7,666025;-0,02448079;7,675162
-0,02271916;7,649061;-0,02357848;7,661793
-0,02321003;7,641466;-0,02332886;7,648022
-0,02250806;7,642147;-0,02304638;7,646
-0,02309312;7,650436;-0,02307032;7,648272
-0,02467446;7,6682;-0,02389184;7,658477
-0,0283833;7,682313;-0,02619224;7,670685
-0,03233382;7,693036;-0,02933986;7,68214
-0,03541303;7,695023;-0,0324507;7,688739
-0,03818788;7,688365;-0,03538894;7,688547
-0,04182732;7,674725;-0,03868678;7,681467
-0,04280348;7,656693;-0,04079494;7,66878
-0,03831376;7,643651;-0,03952411;7,655909
-0,03658425;7,648446;-0,03801854;7,652087
-0,03346494;7,659803;-0,03568647;7,656039
-0,02745355;7,674732;-0,0314698;7,665613
-0,01984481;7,693562;-0,02551492;7,67993
-0,01371844;7,700598;-0,01947159;7,690518
-0,01043638;7,697436;-0,01484355;7,694062
-0,007511077;7,689014;-0,01108654;7,691475
-0,005561784;7,672052;-0,008256772;7,681527
-0,006050207;7,654387;-0,007126483;7,667624
-0,005550128;7,643644;-0,006319022;7,655341
-0,003778541;7,643788;-0,005017613;7,649423
-0,003225771;7,651499;-0,004099939;7,650486
-0,005272616;7,665056;-0,004700501;7,657948
-0,007798788;7,676712;-0,006287585;7,66756
-0,0119807;7,687551;-0,009204334;7,677802
-0,01525262;7,689764;-0,0123024;7,683929
-0,01799268;7,68384;-0,01521601;7,683883
-0,02171755;7,670711;-0,01854525;7,677138
-0,02311674;7,653471;-0,02088657;7,665017
-0,02201658;7,638845;-0,02146548;7,651609
-0,02086131;7,630731;-0,02115603;7,640915
-0,02006745;7,631762;-0,0205985;7,636227
-0,02006745;7,631762;-0,02032647;7,63394
-0,0183432;7,638973;-0,01931064;7,636518
-0,01394414;7,654981;-0,01656213;7,645974
-0,01044501;7,672635;-0,01342943;7,659627
-0,004071368;7,686511;-0,008632946;7,673407
-0,002942198;7,680841;-0,005718023;7,677215
-0,002942198;7,680841;-0,004296018;7,679072
-0,001556092;7,666477;-0,002892446;7,67262
-0,001333518;7,656548;-0,002093988;7,664388
-0,001857996;7,645116;-0,001973128;7,654518
-0,001312176;7,645123;-0,001634587;7,649706
-0,005348226;7,668113;-0,003536918;7,659135
-0,01439127;7,696609;-0,009098161;7,678335
-0,01658894;7,70164;-0,01293522;7,690273
-0,02054578;7,69634;-0,0168328;7,69338
-0,02287332;7,688192;-0,01992659;7,690723
-0,02615429;7,676685;-0,02311657;7,683533
-0,02722649;7,652627;-0,02522097;7,667708
-0,02578224;7,638323;-0,02550855;7,652652
-0,02351331;7,634824;-0,02448653;7,64352
-0,02165984;7,642342;-0,02303851;7,642917
-0,01808457;7,655834;-0,02050165;7,649531
-0,01223287;7,671646;-0,01626703;7,660857
-0,00709565;7,686942;-0,01157106;7,674213
0,000814536;7,688874;-0,005225538;7,681724
0,00480044;7,664446;-9,02E-05;7,672874
0,005764891;7,654439;0,002910277;7,663427
0,00729248;7,654851;0,005154397;7,659035
0,007114504;7,65975;0,006158612;7,659401
0,004742619;7,674405;0,00543329;7,667086
0,00328138;7,689616;0,004330997;7,678627
-0,001595938;7,704241;0,00129417;7,691751
-0,005310322;7,7117;-0,002090037;7,701973
-0,008510488;7,704728;-0,005378815;7,703384
-0,01217924;7,697058;-0,008862693;7,700143
-0,01594033;7,684183;-0,01248771;7,691969
-0,01735555;7,657304;-0,01498038;7,674218
-0,01623401;7,645912;-0,01562253;7,659719
-0,01407937;7,643873;-0,01483216;7,651603
-0,01125734;7,650927;-0,0130008;7,651257
-0,005821156;7,661433;-0,009323291;7,656469
0,001430712;7,674479;-0,003815711;7,665693
0,007958829;7,687428;0,00221398;7,676824
0,01471648;7,691583;0,008616608;7,684382
0,01845047;7,686271;0,01365226;7,685349
0,02174051;7,674829;0,01779707;7,679958
0,02353354;7,659522;0,02073405;7,669495
0,02360639;7,647132;0,02220537;7,65804
0,02542203;7,645154;0,02385325;7,651439
0,02737964;7,648994;0,02565949;7,650187
0,02993518;7,661447;0,02784971;7,655954
0,0321267;7,674376;0,03004033;7,66539
0,03323508;7,687265;0,03167666;7,676594
0,03083038;7,69431;0,03124321;7,685668
0,02744271;7,690284;0,02929634;7,688033
0,02265928;7,682053;0,02589768;7,684971
0,01870435;7,661324;0,02221427;7,672863
0,01326386;7,63931;0,01762941;7,655675
0,01346012;7,625525;0,01549353;7,64023
0,01351018;7,620458;0,01447755;7,630102
0,013513;7,624964;0,01398337;7,62747
0,01451827;7,633699;0,01425737;7,630661
0,01603377;7,648189;0,01516755;7,639641
0,01796152;7,663065;0,01659883;7,65164
0,0175207;7,669764;0,01707088;7,660921
0,01573899;7,667574;0,01638858;7,664329
0,01331616;7,658426;0,01481513;7,661306
0,006018903;7,648593;0,0103098;7,654795
0,001004597;7,640486;0,005544135;7,647466
-0,009188172;7,642036;-0,002005025;7,644684
-0,01626276;7,650893;-0,009307439;7,647864
-0,02254289;7,660182;-0,01609062;7,654177
-0,03239672;7,671834;-0,02444117;7,663219
-0,04118672;7,675191;-0,03302002;7,669353
-0,05063507;7,669472;-0,04204199;7,669414
-0,05402522;7,658692;-0,04818109;7,663921
-0,05920083;7,649505;-0,05383912;7,656519
-0,05722644;7,635108;-0,05557425;7,645551
-0,05354101;7,623739;-0,05453029;7,634352
-0,05117697;7,625736;-0,05281569;7,629947
-0,04812957;7,636331;-0,05041146;7,633222
-0,04311693;7,649194;-0,04667986;7,641393
-0,0364907;7,6674;-0,04146214;7,654711
-0,02924266;7,671669;-0,03520374;7,663396
-0,02414844;7,669838;-0,02954833;7,666692
-0,02097104;7,663907;-0,02515889;7,665267
-0,01736659;7,646335;-0,02117013;7,655576
-0,01438852;7,631858;-0,01769934;7,643437
-0,01182581;7,623462;-0,0146921;7,63321
-0,01062567;7,625098;-0,0126092;7,629055
-0,01007291;7,635608;-0,01131081;7,63241
-0,01046328;7,648818;-0,01087704;7,640808
-0,01185828;7,662289;-0,01137942;7,651805
-0,01374633;7,671344;-0,01259123;7,661809
-0,01549783;7,668512;-0,01407915;7,66524
-0,01659157;7,661293;-0,01536528;7,663219
-0,0163121;7,646537;-0,01585128;7,654656
-0,01346916;7,635636;-0,01463282;7,644928
-0,01065986;7,628002;-0,01259386;7,636241
-0,005489802;7,628689;-0,008958329;7,632376
0,000265798;7,635159;-0,004225675;7,633804
0,007001261;7,647377;0,001520608;7,640751
0,01325659;7,661599;0,007532752;7,651432
0,01985448;7,67439;0,01384347;7,66319
0,025729;7,678355;0,01993332;7,67096
0,02929457;7,675179;0,02472812;7,673121
0,0301552;7,664284;0,02750814;7,668594
0,0295189;7,656761;0,02853799;7,662534
0,03014325;7,643014;0,02936014;7,652536
0,02956777;7,642999;0,02946649;7,647652
0,02730558;7,649085;0,02835981;7,648386
0,02363332;7,662302;0,02593934;7,655512
0,0200289;7,676936;0,02291301;7,666482
0,01618047;7,690686;0,01946463;7,678879
0,01368571;7,694683;0,01650561;7,686971
0,009345224;7,688951;0,0128393;7,687985
0,006872554;7,679828;0,009781795;7,683805
0,002709946;7,665017;0,006161118;7,674186
0,000914915;7,646535;0,003473872;7,660022
0,000805722;7,63563;0,002107434;7,647531
0,000361807;7,636931;0,001213327;7,642101
8,44E-05;7,645383;0,000635038;7,643783
0,000758583;7,65936;0,000698346;7,651765
0,002608271;7,67628;0,001676211;7,664316
0,00505574;7,686284;0,003407177;7,675568
0,005095404;7,687432;0,004271856;7,681644
0,003608526;7,682787;0,003932047;7,68223
0,001336481;7,667729;0,002600615;7,674791
-0,000698439;7,653111;0,000912582;7,663698
-0,003938721;7,645199;-0,001573413;7,654218
-0,005173803;7,645984;-0,003417389;7,650001
-0,007142737;7,652071;-0,005325252;7,651062
-0,01015322;7,66368;-0,007797162;7,657522
-0,01379906;7,675822;-0,01087222;7,666898
-0,01809551;7,687744;-0,01457067;7,677571
-0,02250712;7,692254;-0,01863623;7,685093
-0,02626281;7,685507;-0,02254331;7,685305
-0,03013385;7,675377;-0,0264296;7,680222
-0,03275646;7,6619;-0,02967051;7,670836
-0,03381719;7,648184;-0,03179393;7,659236
-0,03307636;7,642134;-0,03245061;7,650479
-0,03172661;7,644663;-0,03207975;7,6475
-0,03122599;7,654957;-0,03164243;7,65132
-0,02769991;7,667704;-0,02962371;7,659709
