Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,04272273;7,647096;-0,04179636;7,481281
-0,03784135;7,632917;-0,03976201;7,559278
-0,03380215;7,605715;-0,0366977;7,583154
-0,03215163;7,590822;-0,03436185;7,587094
-0,03443563;7,596888;-0,03439974;7,592123
-0,03845118;7,606565;-0,03647935;7,599536
-0,04492059;7,621479;-0,04081111;7,610796
-0,04955499;7,639201;-0,04529625;7,625367
-0,05444327;7,649039;-0,04998273;7,637495
-0,05878182;7,652347;-0,05449483;7,645111
-0,06267691;7,645083;-0,05868661;7,645097
-0,06737295;7,632526;-0,06313767;7,638656
-0,06974915;7,617223;-0,0665252;7,627674
-0,071157;7,600852;-0,06889796;7,613934
-0,07123543;7,587994;-0,0700952;7,600648
-0,0712164;7,584301;-0,07066946;7,592275
-0,06801321;7,590708;-0,06930844;7,591472
-0,06458334;7,600111;-0,06688804;7,595898
-0,06078888;7,614307;-0,06376445;7,605326
-0,05466413;7,629549;-0,05910417;7,61773
-0,05051393;7,636017;-0,05470347;7,627098
-0,04752211;7,634907;-0,05102525;7,631098
-0,04511177;7,626133;-0,04799704;7,628556
-0,04207303;7,615489;-0,04496287;7,621863
-0,04003578;7,601995;-0,04243974;7,611689
-0,0392238;7,594954;-0,04079316;7,60312
-0,03907091;7,592355;-0,03991111;7,597607
-0,04073941;7,601376;-0,04033525;7,599537
-0,04450586;7,611241;-0,04247076;7,60553
-0,05122146;7,63278;-0,04695045;7,61948
-0,05473555;7,647407;-0,05093645;7,633779
-0,05906639;7,653909;-0,0550993;7,644086
-0,06318115;7,653125;-0,05923981;7,648717
-0,06398639;7,641366;-0,06167022;7,644953
-0,06533673;7,628821;-0,06354754;7,636693
-0,06643045;7,615006;-0,06502361;7,625589
-0,06533902;7,602978;-0,06518521;7,614004
-0,06312813;7,596914;-0,06413168;7,605251
-0,06077401;7,601631;-0,06207793;7,603037
-0,05883246;7,611112;-0,06041596;7,607172
-0,05268243;7,618878;-0,05645603;7,613166
-0,04783688;7,640383;-0,05204285;7,627102
-0,04223105;7,649719;-0,04701875;7,638683
-0,04196915;7,643071;-0,04443279;7,64093
-0,04081539;7,616247;-0,04258041;7,62829
-0,04036729;7,60607;-0,04144694;7,61691
-0,04099187;7,602691;-0,04121387;7,609628
-0,04303783;7,609324;-0,04214766;7,609472
-0,04588561;7,62237;-0,0440616;7,616076
-0,05174693;7,638976;-0,04799759;7,627804
-0,05658398;7,656982;-0,05239497;7,642747
-0,06055283;7,664563;-0,05657264;7,653919
-0,06562766;7,665154;-0,06121042;7,659673
-0,06903892;7,657021;-0,06521954;7,658315
-0,07246591;7,643424;-0,06893083;7,650688
-0,07477549;7,629789;-0,0719238;7,639986
-0,07472179;7,615386;-0,07335689;7,627386
-0,07421234;7,608085;-0,07379495;7,617502
-0,07204951;7,611533;-0,07290094;7,614445
-0,0685309;7,621508;-0,07066321;7,618062
-0,06580958;7,629581;-0,06817775;7,62396
-0,06219238;7,653338;-0,0651131;7,639003
-0,05437537;7,662941;-0,05961585;7,651258
-0,05132589;7,665728;-0,05536906;7,65867
-0,04953785;7,659626;-0,05238267;7,65916
-0,04868516;7,646423;-0,05048921;7,652637
-0,04788441;7,635474;-0,04915496;7,643846
-0,04759582;7,623168;-0,04835667;7,633259
-0,04878828;7,618605;-0,04857768;7,625755
-0,05045009;7,624059;-0,04953663;7,624887
-0,05309244;7,635389;-0,05135711;7,630263
-0,05660957;7,650599;-0,0540466;7,640676
-0,06115745;7,667484;-0,05768789;7,654404
-0,06456623;7,674158;-0,06121002;7,664519
-0,0683499;7,674404;-0,06486912;7,669585
-0,07191132;7,665063;-0,06847464;7,66727
-0,07546666;7,650002;-0,07205559;7,658426
-0,07806523;7,633453;-0,07513415;7,645633
-0,07839268;7,61806;-0,07680269;7,631515
-0,07800766;7,608264;-0,07741977;7,619608
-0,07576351;7,608519;-0,07657129;7,613927
-0,07231718;7,617921;-0,07439237;7,615973
-0,06880315;7,631221;-0,07153001;7,623782
-0,06142768;7,648917;-0,06635797;7,63665
-0,05506392;7,659883;-0,06057541;7,648545
-0,05072023;7,663672;-0,05552974;7,65629
-0,04810918;7,65969;-0,05172904;7,658031
-0,04574956;7,647372;-0,04866689;7,652573
-0,0437652;7,634415;-0,04615739;7,643276
-0,04185947;7,61441;-0,04395549;7,628488
-0,04581762;7,627944;-0,04490853;7,62821
-0,05161344;7,634106;-0,04834265;7,631229
-0,05764638;7,662639;-0,0531055;7,647309
-0,06149657;7,67103;-0,05740418;7,659461
-0,06594334;7,67236;-0,06177615;7,666065
-0,07019646;7,666984;-0,06608914;7,666536
-0,07337745;7,653156;-0,06982133;7,659684
-0,07528612;7,639158;-0,07262032;7,649171
-0,07531138;7,621656;-0,07399823;7,635083
-0,07428923;7,61175;-0,07414734;7,623127
-0,07247178;7,611666;-0,07328931;7,617258
-0,06920317;7,620431;-0,07119616;7,618884
-0,06610213;7,633652;-0,06858769;7,626446
-0,06196139;7,653418;-0,06519524;7,640254
-0,05585904;7,665861;-0,060415;7,653365
-0,05257039;7,6698;-0,05639718;7,661783
-0,05055583;7,666098;-0,05340634;7,663992
-0,05038093;7,65319;-0,05185708;7,658461
-0,04944538;7,639572;-0,05062225;7,648789
-0,0490468;7,621483;-0,04981521;7,634801
-0,0493511;7,612803;-0,04957753;7,623536
-0,05118354;7,60943;-0,05040012;7,616311
-0,05326875;7,617985;-0,05186907;7,617168
-0,05614082;7,63114;-0,05405713;7,624325
-0,06066235;7,649173;-0,0574392;7,637048
-0,06370728;7,66707;-0,06065047;7,652429
-0,06791454;7,673701;-0,06437118;7,663325
-0,07008816;7,672352;-0,06730048;7,66795
-0,07290588;7,662284;-0,07017065;7,665049
-0,07595914;7,648388;-0,07371149;7,654857
-0,07695938;7,631831;-0,07537522;7,643062
-0,07660315;7,611412;-0,07600433;7,626846
-0,07455756;7,613998;-0,07526327;7,620265
-0,07121605;7,62375;-0,07318997;7,62205
-0,06951917;7,634933;-0,07131001;7,628648
-0,0616712;7,65621;-0,06637336;7,642764
-0,05536198;7,665118;-0,06073482;7,654211
-0,05242481;7,667255;-0,05647785;7,660893
-0,0501586;7,660661;-0,05324005;7,660774
-0,04882999;7,647123;-0,05098162;7,653783
-0,04808616;7,63287;-0,04949857;7,643072
-0,04756552;7,619508;-0,04850855;7,631003
-0,047611;7,614151;-0,04804892;7,622373
-0,04924174;7,618425;-0,04865966;7,620351
-0,05882292;7,641171;-0,05386376;7,631012
-0,06435174;7,664532;-0,05923362;7,648174
-0,06683962;7,672847;-0,0631284;7,660808
-0,07199167;7,673571;-0,06766762;7,667344
-0,07482671;7,666181;-0,07133401;7,666748
-0,07816605;7,651864;-0,07483142;7,659129
-0,08150246;7,637656;-0,07824796;7,648132
-0,08222427;7,620944;-0,08028452;7,634207
-0,08144312;7,61111;-0,08087803;7,622375
-0,08037612;7,610792;-0,0806209;7,616441
-0,07664199;7,620019;-0,07858261;7,618274
-0,07473597;7,634043;-0,07661308;7,626348
-0,06723096;7,653436;-0,07180675;7,640224
-0,06171215;7,666206;-0,06663738;7,65353
-0,05677442;7,66981;-0,06158137;7,661875
-0,05442767;7,666866;-0,05791827;7,664431
-0,05302563;7,654176;-0,05541227;7,659179
