Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,04329107;7,647735;-0,04228316;7,469679
-0,04630165;7,6449;-0,04435128;7,559857
-0,05006048;7,652935;-0,047288;7,607735
-0,05492997;7,665186;-0,05121837;7,637283
-0,05950765;7,674928;-0,055478;7,656628
-0,06373785;7,686102;-0,05972145;7,67177
-0,06894535;7,686472;-0,06445695;7,679318
-0,07698969;7,676099;-0,07088873;7,677666
-0,07707834;7,66047;-0,07406657;7,668838
-0,07814541;7,643191;-0,07615791;7,655688
-0,07609716;7,635838;-0,07612677;7,645513
-0,07320406;7,637845;-0,07462872;7,641583
-0,0691585;7,650547;-0,07182534;7,646177
-0,05885964;7,665911;-0,06518154;7,656289
-0,04850463;7,682425;-0,05388342;7,673995
-0,03838179;7,692327;-0,04854134;7,680313
-0,03174795;7,694023;-0,03993793;7,687337
-0,02715388;7,68379;-0,03338803;7,68552
-0,02472943;7,674503;-0,0289524;7,679876
-0,02235621;7,65651;-0,02491792;7,665585
-0,02306994;7,645667;-0,02378776;7,653403
-0,02583641;7,655608;-0,02504063;7,654752
-0,03186069;7,669385;-0,02965944;7,664662
-0,03579876;7,687584;-0,0328036;7,676401
-0,04250157;7,696326;-0,03776961;7,686604
-0,05442936;7,692244;-0,04795894;7,690053
-0,06037049;7,681676;-0,05554822;7,684931
-0,06572761;7,652474;-0,06177286;7,665084
-0,0632239;7,649632;-0,06266034;7,655633
-0,06159538;7,66152;-0,06200911;7,659233
-0,04590243;7,6932;-0,05216003;7,680003
-0,04156528;7,706501;-0,04673374;7,693574
-0,03522814;7,709617;-0,04084098;7,701791
-0,03458081;7,704995;-0,0366006;7,703961
-0,03371765;7,660459;-0,03512433;7,681685
-0,03592931;7,655203;-0,03561659;7,665491
-0,04102499;7,661599;-0,03892385;7,663111
-0,04694172;7,676567;-0,04302886;7,67
-0,06210164;7,700158;-0,05469365;7,688445
-0,06925745;7,704214;-0,06215343;7,696522
-0,08086246;7,679142;-0,07173733;7,687619
-0,08342392;7,665404;-0,07888576;7,674031
-0,08509225;7,658337;-0,08206485;7,665992
-0,08385059;7,659038;-0,08297967;7,662429
-0,06947493;7,702758;-0,0747204;7,687094
-0,06200635;7,714682;-0,0669437;7,703968
-0,05819543;7,718612;-0,06246319;7,711468
-0,05544718;7,710449;-0,05886995;7,710947
-0,05521705;7,673237;-0,05699932;7,691636
-0,0543419;7,65699;-0,05537395;7,670445
-0,05491956;7,646421;-0,05514121;7,65814
-0,05720927;7,647246;-0,05620308;7,652546
-0,06689782;7,672123;-0,06274432;7,66452
-0,07216267;7,683043;-0,06850351;7,675847
-0,07718498;7,690733;-0,07294992;7,683471
-0,08326273;7,686722;-0,07823201;7,685136
-0,08803432;7,671575;-0,08325095;7,678193
-0,09203314;7,642949;-0,08774959;7,660139
-0,09087923;7,637386;-0,08935279;7,648483
-0,08872505;7,644858;-0,08903126;7,646626
-0,08534472;7,660501;-0,0871433;7,653732
-0,0742832;7,676313;-0,08055548;7,6653
-0,06572226;7,691425;-0,07148336;7,681278
-0,05815168;7,699952;-0,06465523;7,690843
-0,05444644;7,697646;-0,05841115;7,695004
-0,05283131;7,682583;-0,05555282;7,688641
-0,05125763;7,661148;-0,05335287;7,67456
-0,05003481;7,639165;-0,05165325;7,656429
-0,05317916;7,639847;-0,05243476;7,647936
-0,05962941;7,651345;-0,05611987;7,649683
-0,06471654;7,663933;-0,06052266;7,656981
-0,07016472;7,675961;-0,06546033;7,666701
-0,07698487;7,683163;-0,07137039;7,675143
-0,0826262;7,680756;-0,07713613;7,678019
-0,08839015;7,670221;-0,08289932;7,674026
-0,0906321;7,64672;-0,08685984;7,66004
-0,09198054;7,633982;-0,08948307;7,646691
-0,09116141;7,626577;-0,09034236;7,636393
-0,08876212;7,629122;-0,08953276;7,632668
-0,08696941;7,641684;-0,08822013;7,637285
-0,07899615;7,656383;-0,08258038;7,648962
-0,07077739;7,672264;-0,0753613;7,663214
-0,06210476;7,681617;-0,06725316;7,67447
-0,05664072;7,681714;-0,06181863;7,67818
-0,05366522;7,670779;-0,05683133;7,673653
-0,04704432;7,64358;-0,05084419;7,655256
-0,04664559;7,63612;-0,04827584;7,64355
-0,0477231;7,635499;-0,04793774;7,638625
-0,05243226;7,645639;-0,05068675;7,642915
-0,07966346;7,683637;-0,0684144;7,667828
-0,09104568;7,641943;-0,08000905;7,654566
-0,09080451;7,633533;-0,08661494;7,641696
-0,08064961;7,651334;-0,08296612;7,647592
-0,07101694;7,663737;-0,07684716;7,655859
-0,0596594;7,68901;-0,06633535;7,676134
-0,05225807;7,703599;-0,05912487;7,690202
-0,04571171;7,706964;-0,05092036;7,700455
-0,04216999;7,685207;-0,04556901;7,69113
-0,04026276;7,663261;-0,04285193;7,67686
-0,03941849;7,650911;-0,04052638;7,659284
-0,03976549;7,646324;-0,04006104;7,651358
-0,04822728;7,664292;-0,04559128;7,660117
-0,05747527;7,68631;-0,0516773;7,673531
-0,07096982;7,688782;-0,06155458;7,681339
-0,07670698;7,678401;-0,0693152;7,679834
-0,08119515;7,641119;-0,07658128;7,656155
-0,08262576;7,637717;-0,0796777;7,64671
-0,0831982;7,648934;-0,08148079;7,647849
-0,07891492;7,663481;-0,08016711;7,655852
-0,07113513;7,672306;-0,07464335;7,665915
-0,06344977;7,681163;-0,06891184;7,673722
-0,05595088;7,689772;-0,06098102;7,683543
-0,05157466;7,671399;-0,05616355;7,677323
-0,04781702;7,643703;-0,0510591;7,656762
-0,04734543;7,63348;-0,04878798;7,642524
-0,04744118;7,625826;-0,04796432;7,632312
-0,05053798;7,628143;-0,0497075;7,629488
-0,06063047;7,649102;-0,05638727;7,641483
-0,07251024;7,662939;-0,06464399;7,652471
-0,08326732;7,639767;-0,0741818;7,645964
-0,08465853;7,628444;-0,07954735;7,636992
-0,0852548;7,623761;-0,08303851;7,628899
-0,08225852;7,626332;-0,08263885;7,627584
-0,08225852;7,626332;-0,08240622;7,626818
-0,06132849;7,671601;-0,07161143;7,649753
-0,05291859;7,681056;-0,06203211;7,665794
-0,04832616;7,680992;-0,05501043;7,67358
-0,04598805;7,669958;-0,0503872;7,671724
-0,04414062;7,652856;-0,04718661;7,662056
-0,04251519;7,643919;-0,04432905;7,650961
-0,04288146;7,637983;-0,04358773;7,644315
-0,04464303;7,638684;-0,04423343;7,64087
-0,0488136;7,649646;-0,04657929;7,645365
-0,05884962;7,675322;-0,0528623;7,660704
-0,06549177;7,682964;-0,05933234;7,672108
-0,07977803;7,6713;-0,07183565;7,671614
-0,08512072;7,638342;-0,07863854;7,654576
-0,08583765;7,634224;-0,08232518;7,644154
-0,08509994;7,639837;-0,08374557;7,641944
-0,08157411;7,654075;-0,08263371;7,648156
-0,07601921;7,662292;-0,07924595;7,655396
-0,06751318;7,682388;-0,07323692;7,66922
-0,06115196;7,689836;-0,06704709;7,679779
-0,05745838;7,687091;-0,06213619;7,683524
-0,05612173;7,673292;-0,05905639;7,678285
-0,05411626;7,653074;-0,05603529;7,662867
-0,05234149;7,639233;-0,05377607;7,648412
-0,05179446;7,630541;-0,05276082;7,639256
-0,05668221;7,638622;-0,05476917;7,638931
-0,06041702;7,651589;-0,05766118;7,645413
-0,06454591;7,662869;-0,06118737;7,654354
-0,06872652;7,669437;-0,0650477;7,662077
-0,07417415;7,666327;-0,06972174;7,664254
-0,07802684;7,652531;-0,07397431;7,658251
-0,07866748;7,64115;-0,07637715;7,649496
-0,07937923;7,638039;-0,07791463;7,643628
-0,07622703;7,638863;-0,07705044;7,641188
-0,0721428;7,647351;-0,07453773;7,644343
-0,06842206;7,66053;-0,07140584;7,652633
-0,06155922;7,678892;-0,06636419;7,666078
-0,05173333;7,690125;-0,05886541;7,678402
-0,04586552;7,693794;-0,05221121;7,686281
-0,04142947;7,685028;-0,04668804;7,685639
-0,03898408;7,669074;-0,0427437;7,677158
-0,03607814;7,660071;-0,03933053;7,668408
-0,03689666;7,657158;-0,03808501;7,662651
-0,04174068;7,659669;-0,03995703;7,661124
-0,04897811;7,671324;-0,04457603;7,666347
-0,05856567;7,685615;-0,05173918;7,676212
-0,06613036;7,703289;-0,05911027;7,690081
-0,07317068;7,709646;-0,06631226;7,700102
-0,0806409;7,70976;-0,0736528;7,70505
-0,08731786;7,700073;-0,08065423;7,7025
-0,09086633;7,687551;-0,08588486;7,694843
-0,09555096;7,663767;-0,09083798;7,678919
-0,09741431;7,653759;-0,09420615;7,666033
-0,09261899;7,651084;-0,09339296;7,658374
-0,08832514;7,657778;-0,09079768;7,658069
-0,08446486;7,670429;-0,08692476;7,665627
-0,073631;7,682446;-0,08011653;7,674241
-0,06651725;7,693665;-0,07315227;7,684188
-0,05980819;7,697133;-0,06631784;7,690818
-0,05811577;7,691007;-0,06211754;7,690915
-0,05567598;7,676207;-0,05881768;7,68338
-0,05375613;7,66349;-0,05622719;7,673201
-0,05430445;7,656983;-0,0552424;7,664894
-0,05528723;7,655396;-0,05526984;7,659081
-0,05851992;7,661264;-0,05693439;7,6602
-0,06475619;7,684515;-0,06171652;7,675066
-0,06915727;7,69292;-0,06626632;7,685983
-0,07966674;7,685632;-0,07445983;7,685768
-0,08196393;7,666555;-0,07831107;7,675908
-0,08371856;7,65378;-0,08108079;7,664574
-0,08456495;7,64678;-0,08286627;7,655455
-0,08306812;7,6487;-0,08296971;7,651993
-0,08129025;7,661781;-0,08211041;7,657001
-0,07445662;7,676428;-0,07818983;7,666952
-0,0673671;7,692001;-0,07265131;7,679771
-0,06156945;7,701699;-0,06697447;7,691004
-0,05776076;7,70179;-0,06225941;7,696524
-0,05798163;7,692888;-0,06006853;7,694662
-0,05887309;7,677076;-0,05945658;7,685659
-0,0578612;7,661662;-0,05863995;7,673376
-0,05862731;7,652652;-0,05863348;7,662763
-0,05949301;7,650007;-0,05915912;7,654962
-0,06440859;7,657818;-0,06237136;7,656709
-0,06909766;7,669635;-0,06581583;7,663328
-0,07494569;7,681141;-0,07049157;7,672451
-0,08695877;7,688993;-0,08056155;7,682567
-0,09394067;7,680683;-0,08741128;7,681602
-0,09904309;7,6472;-0,0933663;7,66399
-0,1000372;7,642451;-0,09788829;7,649389
-0,09852195;7,644176;-0,09821277;7,646719
-0,09473404;7,669289;-0,09608514;7,660523
-0,0849384;7,688733;-0,0892683;7,677775
-0,07885615;7,69766;-0,0839358;7,687959
-0,07613698;7,686323;-0,07994132;7,687121
-0,07459395;7,670783;-0,07667255;7,677134
-0,07171725;7,657934;-0,07413479;7,667301
-0,0709389;7,648689;-0,07249916;7,657775
-0,07208359;7,647244;-0,07224505;7,651336
-0,07514095;7,65418;-0,07420629;7,653262
-0,09531857;7,685067;-0,0871153;7,672709
-0,103504;7,68119;-0,095507;7,677052
-0,1128787;7,668488;-0,1044051;7,672665
-0,1157909;7,65385;-0,1113678;7,661159
-0,1163163;7,645211;-0,1143942;7,651406
-0,1099993;7,651023;-0,1117062;7,651172
-0,09516016;7,682877;-0,103234;7,667406
-0,08438819;7,694214;-0,09046847;7,685565
-0,07708106;7,697399;-0,08140052;7,693581
-0,06819417;7,674779;-0,07245506;7,680845
-0,06515826;7,652958;-0,06799193;7,663788
-0,06499226;7,65224;-0,06615739;7,656725
-0,07032863;7,671346;-0,06829325;7,664212
-0,07620948;7,686091;-0,07234696;7,675416
-0,08017716;7,687614;-0,07635763;7,681664
-0,08429394;7,679771;-0,08042371;7,680694
-0,08674616;7,666418;-0,08365986;7,673387
-0,08688813;7,650189;-0,08531308;7,661507
-0,08497671;7,643484;-0,08514082;7,652277
-0,08107197;7,643333;-0,08265243;7,646807
-0,0769232;7,65534;-0,07850433;7,652985
-0,05999273;7,675767;-0,06902482;7,664651
-0,04718928;7,681759;-0,05784166;7,673413
-0,04407363;7,66873;-0,04851406;7,67024
-0,0406298;7,646302;-0,04369145;7,655598
-0,0378176;7,631265;-0,04068298;7,643135
-0,0378176;7,631265;-0,03893027;7,635874
-0,04518218;7,635963;-0,04316515;7,635934
-0,05815194;7,662838;-0,05084057;7,649713
-0,06445256;7,668683;-0,05781297;7,65943
-0,07157438;7,664609;-0,06486101;7,662083
-0,07819162;7,650682;-0,07168899;7,656243
-0,08238937;7,635274;-0,07823247;7,64342
-0,08353704;7,628602;-0,08147624;7,634358
-0,07954511;7,655879;-0,08029525;7,64752
-0,07057213;7,673884;-0,07434947;7,663642
-0,05915439;7,688678;-0,06656856;7,676462
-0,05792774;7,678523;-0,06214298;7,677518
-0,05719293;7,659648;-0,05960866;7,668369
-0,05544024;7,643859;-0,05747403;7,655818
-0,05580753;7,633579;-0,05662071;7,644431
-0,0554933;7,628774;-0,05604331;7,636412
-0,06188538;7,638694;-0,05903279;7,63758
-0,06690674;7,654161;-0,06306415;7,646069
-0,0756383;7,671146;-0,06950421;7,658913
-0,08260699;7,684521;-0,07621379;7,672026
-0,0896563;7,689752;-0,0830985;7,681105
-0,09568983;7,681914;-0,08954748;7,68152
-0,1039463;7,664343;-0,0969215;7,672723
-0,105175;7,64972;-0,1019693;7,658654
-0,1083556;7,643013;-0,1052402;7,650644
-0,1062806;7,643291;-0,1058765;7,646147
-0,1043988;7,657673;-0,104973;7,653195
-0,09761993;7,67192;-0,1012079;7,662783
-0,09761993;7,67192;-0,09937066;7,667462
-0,07546237;7,703824;-0,08712696;7,686083
-0,07255644;7,691193;-0,07966395;7,688701
-0,07239565;7,673671;-0,07594253;7,681005
-0,07027278;7,655554;-0,07303796;7,667967
-0,0698621;7,64579;-0,07109541;7,654402
-0,07582067;7,656011;-0,07351497;7,655226
-0,080864;7,670109;-0,07800926;7,664328
-0,09077991;7,691122;-0,08581938;7,680714
-0,09077991;7,691122;-0,08835963;7,686044
-0,100849;7,678024;-0,09475627;7,681936
-0,1064078;7,664999;-0,1007231;7,673262
-0,1054263;7,643471;-0,1031322;7,658002
-0,1046159;7,636518;-0,1038921;7,646999
-0,1004024;7,639774;-0,1021047;7,643298
-0,09637485;7,652956;-0,09917018;7,648244
-0,09637485;7,652956;-0,09773866;7,650658
-0,06937455;7,686004;-0,08321447;7,668757
-0,05859898;7,696754;-0,07060779;7,683095
-0,05112411;7,695213;-0,06062764;7,689302
-0,05000243;7,682222;-0,05412915;7,684972
-0,04890163;7,663082;-0,05093205;7,671584
-0,05013574;7,647385;-0,05052421;7,65919
-0,05571791;7,650416;-0,05370032;7,653824
-0,06523904;7,666307;-0,05960991;7,660217
-0,07982973;7,695696;-0,06996475;7,678387
-0,08542889;7,700474;-0,07788599;7,689701
-0,09171779;7,697118;-0,08634958;7,69424
-0,09854873;7,684587;-0,09259896;7,689294
-0,1006281;7,660407;-0,09751029;7,671624
-0,1001266;7,647887;-0,09911054;7,657105
-0,09223454;7,645932;-0,0949048;7,650271
-0,08661227;7,660921;-0,09065676;7,655727
-0,06601842;7,692434;-0,0780376;7,674527
-0,05748294;7,700184;-0,06750795;7,687671
-0,05458543;7,697226;-0,06088686;7,692566
-0,05384321;7,68522;-0,05727812;7,688802
-0,05194704;7,664112;-0,05454738;7,676155
-0,04925304;7,650158;-0,05183463;7,662835
-0,04922656;7,642149;-0,0504985;7,652237
-0,04960392;7,644007;-0,0500402;7,648021
-0,05266891;7,655562;-0,0513868;7,651884
-0,05579748;7,67037;-0,05364581;7,661352
-0,06130801;7,683545;-0,05757182;7,672723
-0,06575713;7,689353;-0,06176393;7,681241
-0,07231539;7,687004;-0,06716847;7,684193
-0,07878008;7,672001;-0,07311672;7,677947
-0,0806952;7,651866;-0,07700055;7,664581
-0,08427103;7,642057;-0,08072469;7,653044
-0,08400653;7,639551;-0,08240601;7,646132
-0,07993407;7,649496;-0,08113982;7,647855
-0,07449656;7,665946;-0,07773677;7,657122
-0,06140368;7,683537;-0,06937281;7,670649
-0,05229934;7,697571;-0,06062714;7,68444
-0,04425525;7,701272;-0,05223965;7,693063
-0,0409083;7,695755;-0,04643486;7,694442
-0,04113127;7,676895;-0,04371842;7,685454
-0,04127507;7,658031;-0,04246704;7,671409
-0,04060955;7,646426;-0,04151537;7,658609
-0,04097992;7,641016;-0,0412411;7,649598
-0,04346567;7,646231;-0,04238068;7,647873
-0,0471119;7,659178;-0,04480389;7,653664
-0,049668;7,668725;-0,04729474;7,661376
-0,05207406;7,681523;-0,0497428;7,671696
-0,05500208;7,683305;-0,05243592;7,677641
-0,05808742;7,675798;-0,05532999;7,676697
-0,05811501;7,658441;-0,05675691;7,667344
-0,06167726;7,641603;-0,05927717;7,654159
