Posicion X;Posicion Y;Posicion X f; Posicion Y f
0,01495506;7,634772;0,01463094;7,469307
0,01323067;7,640638;0,01377156;7,574458
0,0067534;7,666017;0,01016312;7,621534
0,00179037;7,681934;0,005860451;7,652573
-0,003062033;7,686415;0,00127622;7,66996
-0,01421824;7,674861;-0,006677694;7,672476
-0,027945;7,608363;-0,01970005;7,633219
-0,03017794;7,595197;-0,02507277;7,613722
-0,03011466;7,599716;-0,02765596;7,606546
-0,02681688;7,617357;-0,02722605;7,612085
-0,02041668;7,630177;-0,02373504;7,62136
-0,01383432;7,658667;-0,01767581;7,644192
-0,00861429;7,672156;-0,01213063;7,661304
-0,001329232;7,678236;-0,006595305;7,669981
0,004210919;7,675194;-0,001057919;7,672653
0,009421756;7,665934;0,005353221;7,668542
0,02213114;7,62752;0,01394669;7,647531
0,02461354;7,608449;0,01940984;7,627515
0,0248963;7,598808;0,02276555;7,609957
0,02692929;7,605378;0,02489832;7,607611
0,02322008;7,643445;0,02387193;7,629527
0,01968537;7,663483;0,02131125;7,650296
0,0166725;7,673852;0,01893489;7,662363
0,01310619;7,676669;0,01536943;7,671114
0,009523752;7,669441;0,01237471;7,670257
0,003186803;7,635256;0,007669243;7,652332
0,001967098;7,615284;0,004180386;7,629664
0,001431763;7,600413;0,002189749;7,60848
0,002270626;7,593703;0,00223118;7,60091
0,01048825;7,622522;0,006459401;7,611977
0,01569888;7,643407;0,01119159;7,628075
0,02345371;7,660459;0,01747366;7,644666
0,03606827;7,666162;0,02699921;7,655678
0,04694501;7,640559;0,04051072;7,645436
0,05045236;7,621913;0,04560193;7,63339
0,0521265;7,605122;0,04959245;7,616101
0,0510509;7,598758;0,05033932;7,607219
0,04953897;7,606106;0,04984978;7,606538
0,03621941;7,651991;0,04287105;7,62981
0,02957941;7,67295;0,03474141;7,656196
0,02194122;7,686975;0,02818618;7,671958
0,006154903;7,689219;0,01470992;7,682517
-0,002225;7,675506;0,006034089;7,678925
-0,007903791;7,658617;-0,002489503;7,666505
-0,01995162;7,612028;-0,01143265;7,638605
-0,02114108;7,617726;-0,01737079;7,625834
-0,01854304;7,639358;-0,01808776;7,634105
-0,01417263;7,661533;-0,01608256;7,648153
-0,009696659;7,683713;-0,01281197;7,666366
-0,0003898207;7,699142;-0,00644906;7,683155
0,005837235;7,678291;0,00106756;7,680179
0,008441007;7,658247;0,00484507;7,668943
0,01093421;7,637813;0,007963838;7,652999
0,01074731;7,62628;0,009389309;7,639316
0,008953134;7,624197;0,009165888;7,631572
0,005925135;7,639839;0,007506035;7,635806
0,0003781437;7,657306;0,003854642;7,64682
