Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,02258148;7,757351;-0,02205596;7,576821
-0,01551002;7,760476;-0,01803708;7,689576
-0,009805872;7,757972;-0,01298772;7,731533
-0,0004375199;7,721509;-0,006533057;7,726378
0,002649294;7,698104;-0,001820281;7,711866
0,005809983;7,680095;0,002097531;7,695553
0,006077588;7,675106;0,004139514;7,685062
0,004592213;7,694209;0,004371652;7,689753
-0,001877985;7,71122;0,001167024;7,70076
-0,009882179;7,737652;-0,005595244;7,723339
-0,01544945;7,753714;-0,01064645;7,738909
-0,02244982;7,756489;-0,01669696;7,747921
-0,029272;7,754272;-0,0231406;7,751175
-0,03560943;7,738391;-0,029529;7,744625
-0,03938829;7,721114;-0,0345773;7,732586
-0,04596256;7,702873;-0,04040759;7,717371
-0,04889559;7,691624;-0,04475533;7,704183
-0,04988698;7,689231;-0,04738345;7,696525
-0,05108171;7,702457;-0,04927777;7,699564
-0,04613346;7,72385;-0,04735415;7,714421
-0,0416664;7,745998;-0,04444072;7,730596
-0,03689963;7,763101;-0,04057761;7,747247
-0,03001529;7,770243;-0,03411667;7,761314
-0,02548011;7,768834;-0,02969175;7,765167
-0,01574281;7,736308;-0,0225447;7,750381
-0,01328555;7,710097;-0,01780303;7,729751
-0,01016327;7,687222;-0,01387931;7,707908
-0,009406348;7,683479;-0,01158758;7,695392
-0,009723621;7,687854;-0,01063311;7,691532
-0,01298434;7,700115;-0,01183792;7,69593
-0,01842307;7,721206;-0,01521078;7,708876
-0,02430468;7,744156;-0,01986783;7,726943
-0,02862516;7,754457;-0,02435149;7,74103
-0,03378733;7,755654;-0,02918454;7,748521
-0,03730072;7,752156;-0,03334238;7,750383
-0,04028449;7,738111;-0,03689639;7,7441
-0,04342259;7,712657;-0,04023913;7,727995
-0,04522536;7,692713;-0,04279264;7,709927
-0,0465107;7,683288;-0,04469664;7,696285
-0,04657019;7,683396;-0,04565639;7,689682
-0,04403861;7,697633;-0,0448277;7,693755
-0,04001519;7,718328;-0,04236416;7,706334
-0,03280174;7,742427;-0,03746258;7,724835
-0,0258061;7,75947;-0,0314978;7,742558
-0,01607767;7,757115;-0,0235987;7,750015
-0,0120183;7,739631;-0,01766915;7,744698
-0,01024992;7,71708;-0,01312776;7,727793
-0,007732322;7,690835;-0,00982768;7,705188
-0,005562685;7,673814;-0,007642862;7,689116
-0,005360941;7,668293;-0,006473672;7,678447
-0,008236727;7,688164;-0,007376796;7,683424
-0,01262455;7,704968;-0,01006456;7,694459
-0,01857425;7,72711;-0,01526912;7,714428
-0,0234778;7,738851;-0,01947355;7,726937
-0,02970517;7,738194;-0,02471514;7,732704
-0,03895847;7,723878;-0,03201082;7,728183
-0,04360526;7,693681;-0,03794959;7,710511
-0,04783564;7,674932;-0,04301467;7,692282
-0,0487424;7,667346;-0,04594905;7,679507
-0,04897648;7,670434;-0,04750003;7,674859
-0,04730331;7,683936;-0,04739927;7,679508
-0,04288626;7,698089;-0,04463881;7,690874
-0,03976308;7,727425;-0,04214097;7,709599
-0,03552306;7,744005;-0,03875142;7,727221
-0,02956801;7,749012;-0,03404689;7,738384
-0,02535588;7,742926;-0,02959467;7,740711
-0,02063544;7,727654;-0,02500689;7,734025
-0,01659068;7,707387;-0,0206959;7,72038
-0,01428373;7,680052;-0,01741228;7,699728
-0,0122989;7,670952;-0,01479298;7,684988
-0,01187291;7,669279;-0,01329659;7,676938
-0,01171052;7,679599;-0,01248428;7,678301
-0,01447282;7,698986;-0,01350279;7,688895
-0,01853031;7,719813;-0,01607743;7,704729
-0,02210903;7,738553;-0,01916711;7,722055
-0,02439297;7,745901;-0,02184416;7,734271
-0,02915754;7,741888;-0,02559027;7,738173
-0,03315042;7,730713;-0,02946302;7,734352
-0,03904685;7,688742;-0,0343716;7,710991
-0,0420773;7,671173;-0,03831927;7,690592
-0,04220225;7,666398;-0,04030806;7,6782
-0,04176762;7,673089;-0,041056;7,675581
-0,03569523;7,690679;-0,0383108;7,683312
-0,03151552;7,713665;-0,03483096;7,698856
-0,02425827;7,73948;-0,02941537;7,719665
-0,019816;7,752727;-0,02449719;7,736604
-0,01558054;7,755553;-0,01993041;7,746309
-0,01105368;7,748637;-0,0153832;7,747501
-0,00773253;7,729529;-0,01146488;7,738297
-0,003657561;7,674899;-0,007466284;7,705827
-0,003293976;7,655764;-0,00532828;7,680173
-0,00335722;7,661242;-0,00431839;7,670474
-0,006023364;7,681541;-0,005191948;7,676144
-0,00988117;7,692422;-0,007593924;7,684482
-0,0153559;7,723927;-0,01156942;7,704685
-0,01735927;7,732126;-0,01453549;7,718743
-0,02295624;7,730028;-0,01884925;7,724524
-0,02713048;7,720596;-0,02309092;7,722512
-0,03074088;7,705347;-0,02700947;7,713719
-0,03469154;7,677082;-0,03094464;7,694952
-0,03591944;7,657053;-0,03349324;7,675536
-0,03716471;7,650595;-0,03537469;7,662755
-0,03646433;7,653897;-0,03593276;7,658218
-0,03248813;7,667537;-0,03416895;7,66299
-0,03043111;7,689075;-0,03225455;7,67635
-0,02287912;7,717755;-0,0274529;7,697556
-0,01802485;7,734307;-0,02262583;7,716372
-0,01233301;7,734704;-0,01735307;7,725763
-0,00804267;7,726736;-0,01258504;7,726261
-0,002561834;7,707418;-0,007451321;7,71661
-0,0009739579;7,680691;-0,004135128;7,698221
0,0009722894;7,659875;-0,001518332;7,678574
0,003711615;7,648073;0,001161075;7,662948
0,004148988;7,648505;0,002692352;7,655546
0,003193209;7,657827;0,002948823;7,656714
0,0008484042;7,67944;0,001872914;7,668355
-0,002601346;7,704881;-0,0004186152;7,687062
-0,005969222;7,727181;-0,003263026;7,707621
-0,009502864;7,735443;-0,006460601;7,721879
-0,01491918;7,733049;-0,0107937;7,727601
-0,01792492;7,722235;-0,01444669;7,724853
-0,02207362;7,702207;-0,01835291;7,713254
-0,02616877;7,679781;-0,02235646;7,696108
-0,02859279;7,662814;-0,0255503;7,679057
-0,02860275;7,660349;-0,02711454;7,66947
-0,0266193;7,666893;-0,02686086;7,66815
-0,02183092;7,682643;-0,02428631;7,675569
-0,0150284;7,713716;-0,01954589;7,695101
-0,0104792;7,73137;-0,01490225;7,713677
-0,005270719;7,749558;-0,00996968;7,732053
0,002607984;7,751639;-0,003527854;7,742085
0,006761797;7,744937;0,001742011;7,743546
0,012138;7,726649;0,007066775;7,734891
0,01422697;7,701858;0,01073344;7,717976
0,01718052;7,666984;0,01403447;7,691867
0,01565788;7,666758;0,01486599;7,679006
0,01381932;7,67757;0,01432986;7,67827
0,009572727;7,700921;0,01189323;7,689872
0,004426128;7,723854;0,008069513;7,707273
-1,015137E-05;7,745018;0,003930916;7,726607
-0,005234772;7,754804;-0,0007643239;7,741052
-0,01049951;7,753235;-0,005751864;7,747293
-0,01254432;7,744946;-0,009231149;7,746091
-0,01520569;7,733721;-0,01229113;7,739756
-0,02003347;7,704034;-0,01625772;7,721455
-0,02403975;7,682807;-0,02024383;7,701659
-0,02609297;7,673787;-0,02324006;7,687381
-0,02606314;7,680677;-0,02468621;7,683947
-0,02256163;7,693546;-0,02359802;7,688864
-0,01814804;7,71243;-0,02080735;7,700931
-0,01369174;7,735844;-0,01716348;7,71881
-0,006741647;7,754389;-0,01182546;7,737033
-0,001230109;7,757929;-0,006396073;7,747741
0,004990974;7,752067;-0,0005638911;7,749957
0,0110109;7,734134;0,005363647;7,741854
0,01507044;7,704366;0,01033557;7,722652
0,01772998;7,679705;0,01412283;7,700655
0,01928321;7,660895;0,01676725;7,680281
0,01991105;7,659272;0,01837771;7,669519
0,01994311;7,666226;0,01917983;7,667832
0,01772612;7,68547;0,01843528;7,676866
