Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,0595533;7,715839;-0,05823136;7,544566
-0,05903112;7,723264;-0,05864274;7,636485
-0,05799762;7,726795;-0,05831081;7,682951
-0,05709785;7,725436;-0,05768677;7,704808
-0,0554334;7,718647;-0,05652924;7,711917
-0,05406325;7,709413;-0,05526002;7,710628
-0,05052875;7,69841;-0,0528316;7,704357
-0,04659963;7,69096;-0,04963455;7,697484
-0,04050558;7,685261;-0,0449506;7,691213
-0,0351687;7,685976;-0,03993466;7,688527
-0,02983602;7,689229;-0,03475909;7,688887
-0,02595914;7,697915;-0,03024757;7,693515
-0,02282899;7,707478;-0,02644627;7,70067
-0,02111804;7,716827;-0,02371632;7,708948
-0,02077702;7,722384;-0,02191755;7,717171
-0,02130497;7,722223;-0,02160363;7,71976
-0,02233454;7,719186;-0,02197811;7,719466
-0,02431048;7,711762;-0,02317297;7,715519
-0,03272922;7,691266;-0,02806777;7,703096
-0,03685537;7,682063;-0,03256958;7,692321
-0,04201386;7,678119;-0,03740694;7,685047
-0,04681132;7,679302;-0,04222409;7,682104
-0,0518352;7,685256;-0,04714775;7,683719
-0,05489641;7,689425;-0,05111685;7,686642
-0,05725466;7,704303;-0,0548711;7,697444
-0,0571188;7,718755;-0,05624584;7,710478
-0,05654823;7,726597;-0,05640067;7,718731
-0,0561048;7,730906;-0,05624907;7,724969
-0,05515248;7,730258;-0,05568734;7,727678
-0,05358967;7,723483;-0,05461342;7,72553
-0,05062948;7,702402;-0,05257313;7,713686
-0,04652793;7,691096;-0,04947656;7,702115
-0,04101323;7,681461;-0,04514356;7,691541
-0,03461589;7,678671;-0,03975339;7,684952
-0,0294703;7,680404;-0,03448971;7,682624
-0,02461825;7,68924;-0,02943156;7,686014
-0,02114975;7,69714;-0,02519196;7,69171
-0,0183058;7,70705;-0,02166541;7,699566
-0,01683865;7,71207;-0,01919435;7,705967
-0,01550873;7,712064;-0,01730631;7,70909
-0,01588689;7,709472;-0,01657943;7,709286
-0,01732765;7,705405;-0,0169626;7,707299
-0,01916588;7,690295;-0,01831043;7,696897
-0,02049292;7,676558;-0,01942815;7,68648
-0,03070459;7,66404;-0,02520462;7,674985
-0,03632835;7,667172;-0,03090209;7,670983
-0,0409671;7,672797;-0,0360598;7,671913
-0,04510403;7,677412;-0,04159132;7,675276
-0,04781259;7,692634;-0,04477725;7,684165
-0,04898291;7,715314;-0,04693049;7,700113
-0,0495526;7,720313;-0,04827354;7,71046
-0,04909317;7,72277;-0,04869349;7,716767
-0,04850077;7,720705;-0,04859482;7,718783
-0,04727288;7,715111;-0,04791807;7,716903
-0,04468893;7,709214;-0,04626486;7,712966
-0,04066903;7,703163;-0,04339232;7,707934
-0,03606102;7,702247;-0,03964189;7,705025
-0,03102908;7,701767;-0,03523383;7,703357
-0,02718392;7,708336;-0,03111486;7,705905
-0,02333282;7,721097;-0,02712924;7,713686
-0,02118376;7,731084;-0,02408657;7,722589
-0,01957461;7,743321;-0,02177538;7,733209
-0,01812054;7,751454;-0,0199039;7,742552
-0,01855454;7,757308;-0,01921282;7,750109
-0,01930746;7,759423;-0,01927071;7,755806
-0,01932547;7,756662;-0,01929876;7,756245
-0,020749;7,755578;-0,02018559;7,755837
-0,02578922;7,742769;-0,02305774;7,749139
-0,02929891;7,737588;-0,02625236;7,743227
-0,03250745;7,735876;-0,0294551;7,739463
-0,03587153;7,737124;-0,03274019;7,738266
-0,03799168;7,740718;-0,03542937;7,739522
-0,03922589;7,745798;-0,0373737;7,742736
-0,04030864;7,75308;-0,03887589;7,748031
-0,04004197;7,758076;-0,03947299;7,753175
-0,03951798;7,75708;-0,03949602;7,755174
-0,04168758;7,746781;-0,04061977;7,75087
-0,03857044;7,703787;-0,03957084;7,726771
-0,03776865;7,700403;-0,03864793;7,713268
-0,0367432;7,697911;-0,03767217;7,705401
-0,034194;7,694445;-0,0358907;7,69979
-0,03106796;7,689541;-0,03342007;7,69454
-0,0285998;7,68746;-0,03095039;7,690913
-0,02658494;7,689151;-0,0287142;7,690011
-0,0255282;7,690448;-0,02708192;7,690235
-0,02565901;7,693892;-0,02635274;7,692109
-0,02623831;7,698325;-0,02629415;7,695292
-0,02650271;7,700836;-0,02640099;7,698132
-0,02846488;7,704476;-0,02745841;7,701382
-0,03297821;7,705193;-0,03028715;7,703335
-0,04476375;7,69772;-0,03770311;7,700458
-0,05235101;7,688929;-0,04520755;7,694551
-0,06000763;7,678385;-0,05279152;7,686267
-0,06625502;7,671741;-0,05968954;7,678825
-0,070033;7,666717;-0,06498931;7,672621
-0,07180041;7,666611;-0,06847853;7,669542
-0,0717664;7,67033;-0,07016278;7,669946
-0,07206343;7,676889;-0,07113649;7,673503
-0,06969807;7,683135;-0,07039962;7,678437
-0,0652689;7,687367;-0,06777068;7,683013
-0,0611424;7,687455;-0,06437808;7,685287
-0,05796594;7,68493;-0,0610944;7,685104
-0,05344447;7,675677;-0,0571779;7,680278
-0,04880567;7,665157;-0,05288985;7,672533
-0,04363149;7,655656;-0,04814838;7,66389
-0,03702667;7,648411;-0,04245121;7,655961
-0,03122565;7,643067;-0,03670437;7,64936
-0,02681036;7,641086;-0,03163629;7,645122
-0,02372926;7,641761;-0,02758692;7,643401
-0,02207334;7,646408;-0,02476368;7,64494
-0,02119223;7,651536;-0,02293539;7,648316
-0,02091693;7,654575;-0,02190205;7,65152
-0,02165986;7,654519;-0,021778;7,653056
-0,0220558;7,65144;-0,02192022;7,652228
-0,02234233;7,644776;-0,0221364;7,648412
-0,02447517;7,636409;-0,02333442;7,642263
-0,0268188;7,629143;-0,02511897;7,635543
-0,02945946;7,62465;-0,0273423;7,629964
-0,03565953;7,622051;-0,03160248;7,625911
-0,03908283;7,622908;-0,03543562;7,624372
