Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,02280402;7,608555;-0,02227332;7,431489
-0,02428351;7,5937;-0,02350696;7,531037
-0,02505093;7,575655;-0,02430078;7,553977
-0,023331;7,554209;-0,02380285;7,554096
-0,02219983;7,553803;-0,02297954;7,553946
-0,02005295;7,562791;-0,02147761;7,558486
-0,01601825;7,578166;-0,01867726;7,568581
-0,01169924;7,596101;-0,0150998;7,58269
-0,007427256;7,611638;-0,0111659;7,597532
-0,003854451;7,61934;-0,007416612;7,608715
-0,001268208;7,615093;-0,0042644;7,611985
-0,0005838148;7,602314;-0,002378034;7,607028
-0,0002107981;7,584;-0,001267718;7,595231
-0,002139007;7,566706;-0,001714088;7,580617
-0,004848164;7,559768;-0,003319143;7,56994
-0,00548846;7,558946;-0,00442994;7,564311
-0,008487076;7,566183;-0,006507739;7,565269
-0,01190883;7,579471;-0,009273835;7,572542
-0,01551157;7,595124;-0,01246874;7,584108
-0,01899146;7,607974;-0,01581128;7,596338
-0,02208069;7,61343;-0,0190231;7,605094
-0,02508967;7,60789;-0,02273608;7,606805
-0,0268882;7,593952;-0,02486254;7,600223
-0,02830071;7,575135;-0,02719138;7,58323
-0,02860988;7,55766;-0,02791789;7,570134
-0,02770419;7,556815;-0,02780842;7,563311
-0,02538401;7,570542;-0,02632556;7,567734
-0,02226427;7,591763;-0,02424544;7,580041
-0,01508212;7,613476;-0,01955134;7,597169
-0,007120827;7,642616;-0,0131824;7,620454
-0,004401535;7,64287;-0,008683546;7,631939
-0,002033515;7,620643;-0,00527679;7,626152
-0,002371104;7,599023;-0,003788566;7,612257
-0,003759547;7,587358;-0,003773704;7,599505
-0,004916905;7,584589;-0,004359191;7,591866
-0,006943522;7,589611;-0,005682814;7,590711
-0,00908807;7,603311;-0,007426929;7,597164
-0,01170672;7,618081;-0,009618879;7,607877
-0,01378277;7,630033;-0,01175189;7,619226
-0,01594729;7,633955;-0,01390093;7,626771
-0,01748134;7,627546;-0,01609089;7,627245
-0,01857198;7,612581;-0,01736278;7,619728
-0,01944818;7,593261;-0,01843042;7,606178
-0,0191176;7,575576;-0,01878228;7,590509
-0,01657629;7,571648;-0,01765199;7,580845
-0,0106267;7,58385;-0,01405472;7,582384
-0,005775363;7,592847;-0,009815157;7,587742
0,001743448;7,619409;-0,003894385;7,603963
0,006771741;7,634647;0,00156856;7,619678
0,01085761;7,63951;0,006327542;7,629838
0,01215044;7,635677;0,009309379;7,632828
0,0122373;7,620998;0,01080927;7,626768
0,009815952;7,607898;0,0103005;7,617103
0,008808359;7,593015;0,009536475;7,604769
0,004006552;7,590258;0,006705137;7,597339
0,001493201;7,594151;0,004036014;7,595706
-0,00199835;7,606576;0,0009457786;7,601273
-0,00578935;7,616445;-0,002503644;7,609043
-0,009499609;7,633908;-0,006087032;7,621779
-0,01186417;7,642539;-0,00904568;7,632411
-0,01481384;7,637044;-0,01199931;7,634783
-0,01703891;7,625712;-0,01458062;7,630137
-0,01669264;7,612036;-0,01566203;7,620869
-0,01692609;7,5887;-0,01630941;7,604394
-0,01776457;7,576573;-0,01705482;7,590143
