Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,03003494;7,72659;-0,02932736;7,544564
-0,02398017;7,728947;-0,026575;7,639472
-0,02015584;7,724406;-0,02327247;7,683169
-0,01762869;7,711639;-0,0203704;7,697808
-0,01638096;7,696535;-0,01832069;7,697154
-0,01709867;7,682051;-0,01769335;7,689401
-0,01862895;7,670548;-0,0181735;7,679726
-0,02123882;7,661474;-0,01974619;7,670362
-0,02491625;7,662796;-0,02239745;7,666481
-0,02794695;7,673808;-0,02524246;7,670238
-0,03349512;7,685449;-0,02947274;7,678035
-0,03804149;7,705641;-0,03386477;7,692185
-0,04040572;7,720131;-0,03721779;7,706511
-0,04416982;7,729462;-0,04078172;7,718277
-0,04873509;7,730836;-0,04485766;7,724713
-0,05301329;7,726033;-0,04903721;7,72539
-0,05920652;7,716388;-0,0542458;7,720779
-0,06218727;7,698035;-0,05831097;7,709136
-0,06349876;7,684774;-0,060969;7,696654
-0,0633795;7,672198;-0,0622032;7,684132
-0,0619727;7,664286;-0,06208522;7,673974
-0,05955216;7,662789;-0,06078783;7,668245
-0,05791846;7,670396;-0,05931946;7,669346
-0,05317817;7,683576;-0,05617498;7,676632
-0,04803179;7,696828;-0,05119494;7,688983
-0,04118939;7,707403;-0,04607033;7,698417
-0,03441313;7,709149;-0,04010044;7,703913
-0,03036559;7,705664;-0,03511144;7,704811
-0,02653236;7,695228;-0,02986494;7,69895
-0,01973137;7,65908;-0,02467475;7,67853
-0,01749452;7,644664;-0,0209971;7,661184
-0,01703354;7,634627;-0,01896678;7,647581
-0,01661099;7,628719;-0,01776061;7,637923
-0,01565558;7,630254;-0,01668218;7,633994
-0,01695208;7,639096;-0,01682043;7,636607
-0,01755944;7,649676;-0,01719905;7,643302
-0,01922594;7,665345;-0,01823698;7,65459
-0,02300527;7,675378;-0,02067835;7,665234
-0,02719939;7,677188;-0,02401757;7,671355
-0,03169873;7,673715;-0,02795008;7,672563
-0,03682711;7,663504;-0,03249481;7,667925
-0,03922945;7,647168;-0,03594278;7,657298
-0,04308919;7,631724;-0,03960102;7,644207
-0,04428025;7,61531;-0,04199757;7,629406
-0,04144011;7,607066;-0,04171205;7,617964
-0,03970663;7,612858;-0,040685;7,615349
-0,03588656;7,626628;-0,03822801;7,621124
-0,02961313;7,6451;-0,0338154;7,633405
-0,02289986;7,662191;-0,02822603;7,648145
-0,01563709;7,670741;-0,02177966;7,659716
-0,01132712;7,671597;-0,01642673;7,6658
-0,008544685;7,665816;-0,01238993;7,665808
-0,006428993;7,653743;-0,009336049;7,659627
-0,005431123;7,640496;-0,007336938;7,649833
-0,005392296;7,629336;-0,006340944;7,639335
-0,006946034;7,619138;-0,006650929;7,628988
-0,008872923;7,619919;-0,007788989;7,624343
-0,01176493;7,627388;-0,009825347;7,625903
-0,01403329;7,639229;-0,01197995;7,632726
-0,01888991;7,658223;-0,01551852;7,645783
-0,02256599;7,676198;-0,01912807;7,661361
-0,02383349;7,688243;-0,02153811;7,675129
-0,02844504;7,68996;-0,02507775;7,68273
-0,03391794;7,685822;-0,02960374;7,684313
-0,03841009;7,674136;-0,03411416;7,679101
-0,04408013;7,657604;-0,03921716;7,668093
-0,04723484;7,641708;-0,04332907;7,654562
-0,04642724;7,627822;-0,04491471;7,640876
-0,04376161;7,618988;-0,04432414;7,629666
