Posicion X;Posicion Y;Posicion X f; Posicion Y f
0,00128084;7,632546;0,001254281;7,47428
-0,006111711;7,643267;-0,002533634;7,561181
-0,01150876;7,646727;-0,0071491;7,605173
-0,01764078;7,64392;-0,01254036;7,625084
-0,02270927;7,625158;-0,0177636;7,625122
-0,02726936;7,601908;-0,022642;7,613209
-0,02947014;7,585445;-0,02614406;7,598969
-0,02800835;7,580806;-0,02710048;7,589651
-0,02648845;7,589314;-0,0267869;7,589478
-0,01873052;7,606673;-0,02265824;7,59829
0,03658442;7,547207;0,03469982;7,548832
0,03265091;7,581883;0,03365012;7,565765
0,02689651;7,601259;0,03019034;7,583948
0,01895689;7,616243;0,02443621;7,600491
0,01158522;7,624044;0,01785348;7,612556
0,004297487;7,619226;0,01090889;7,615973
-0,0005654489;7,606419;0,00503147;7,611079
-0,005407555;7,584382;-0,0003156299;7,597404
-0,009488862;7,569084;-0,00501372;7,5829
-0,01192761;7,559899;-0,008553619;7,571124
-0,01208798;7,563339;-0,01036351;7,567137
-0,008691439;7,575242;-0,009507228;7,571288
-0,004633639;7,587038;-0,007011398;7,579353
-0,00095389;7,611963;-0,003908806;7,596056
0,005207611;7,62177;0,0007598647;7,609225
0,009499474;7,622119;0,005235863;7,615829
0,0129867;7,60741;0,009205149;7,611518
0,01471004;7,5918;0,01202407;7,601421
0,01533089;7,566361;0,01371747;7,583467
0,01533638;7,553479;0,01454662;7,568108
0,01321615;7,553881;0,01386518;7,560821
0,01099721;7,562546;0,01239593;7,561705
0,006507667;7,58162;0,00937942;7,571907
-0,0002563907;7,60534;0,004445477;7,589026
-0,005936639;7,62265;-0,0008714665;7,606246
-0,011808;7,628448;-0,006473247;7,617618
-0,01581835;7,626453;-0,01125999;7,622144
-0,01830168;7,61314;-0,01486626;7,617533
-0,02145484;7,591181;-0,01824105;7,604035
-0,02249026;7,577877;-0,02041726;7,590638
-0,02211627;7,570065;-0,0214564;7,578055
-0,01946591;7,576185;-0,02043705;7,577098
-0,01497724;7,586411;-0,0176409;7,581867
-0,006342385;7,596747;-0,01185543;7,589487
-0,0004884113;7,624553;-0,006033646;7,607447
0,006737775;7,634318;0,0005083638;7,621212
0,01346721;7,634304;0,007148521;7,62792
0,0176491;7,620048;0,01253436;7,623882
0,02113912;7,599681;0,01693604;7,611502
0,02065715;7,574183;0,01884245;7,592383
0,02108447;7,56146;0,01999059;7,576547
0,01949389;7,559134;0,01973621;7,567629
0,01755639;7,565112;0,01861969;7,56634
0,01249295;7,583533;0,01548243;7,575144
0,005303558;7,604817;0,01027129;7,590335
-0,0007615926;7,623267;0,003523831;7,610476
-0,01618977;7,620927;-0,006572242;7,615828
-0,02299325;7,581503;-0,01498221;7,598248
-0,02613198;7,570142;-0,0206929;7,583853
-0,02554496;7,572044;-0,02317745;7,577806
-0,02137331;7,581155;-0,02225364;7,579521
-0,01471783;7,601228;-0,01839485;7,590636
-0,009255026;7,620297;-0,01371436;7,605825
-0,001892169;7,634661;-0,007659139;7,620595
0,003379866;7,640296;-0,002005185;7,630686
0,01107182;7,632674;0,004693354;7,631704
0,01577861;7,615761;0,01037326;7,623535
0,01856452;7,592305;0,01456832;7,607541
0,01985671;7,57492;0,01727835;7,590824
0,01916495;7,566755;0,01824516;7,57849
0,01719205;7,572261;0,01770582;7,5753
0,01399073;7,583294;0,01580303;7,579394
0,008511228;7,604863;0,01206953;7,592434
0,0004883534;7,626842;0,006138735;7,610055
-0,005459152;7,641772;0,0001996118;7,626297
-0,01179798;7,645657;-0,00594747;7,636216
-0,01841583;7,6401;-0,01233479;7,638206
-0,02234459;7,62339;-0,01746077;7,630619
