Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,034211;7,809867;-0,03346057;7,638555
-0,03021947;7,805911;-0,03147179;7,741246
-0,0247764;7,786013;-0,02736607;7,768698
-0,02157461;7,762637;-0,02439152;7,765585
-0,02162297;7,738019;-0,02297075;7,751439
-0,02076448;7,72576;-0,02161996;7,735717
-0,02265371;7,724605;-0,02214988;7,730021
-0,0387805;7,771911;-0,03067775;7,751501
-0,04587734;7,795631;-0,03847069;7,774127
-0,05147793;7,812737;-0,04643209;7,797759
-0,05446422;7,812138;-0,05054859;7,805128
-0,07468224;7,814856;-0,06291756;7,810113
-0,08584264;7,807084;-0,07694381;7,808259
-0,09295689;7,777169;-0,08514738;7,792332
-0,09000321;7,739999;-0,08763475;7,765524
-0,0840514;7,728435;-0,08544309;7,74284
-0,08562795;7,75504;-0,08553777;7,749089
-0,07605669;7,780815;-0,08068269;7,765335
-0,06561098;7,814966;-0,07296293;7,790756
-0,04912137;7,811625;-0,05837854;7,803523
-0,04043433;7,810088;-0,04739985;7,807539
-0,03514819;7,80034;-0,04112241;7,803851
-0,02907116;7,788072;-0,03494917;7,795768
-0,02488846;7,758274;-0,02879445;7,772831
-0,02267244;7,727814;-0,02565709;7,749761
-0,02178101;7,716408;-0,02367043;7,732666
-0,02238193;7,711728;-0,02301019;7,721937
-0,03439159;7,761092;-0,02883884;7,741989
-0,03925941;7,785185;-0,03417582;7,764112
-0,04456164;7,799934;-0,0394961;7,782463
-0,0473164;7,799239;-0,04350215;7,791056
-0,05331153;7,801348;-0,04950242;7,797351
-0,06104584;7,802707;-0,05541517;7,800095
-0,06615533;7,781332;-0,06091715;7,790483
-0,06923097;7,75073;-0,06600258;7,766166
-0,06776454;7,731068;-0,06690527;7,748185
-0,06625764;7,725496;-0,06657349;7,736562
-0,06231347;7,755041;-0,06439143;7,746027
-0,05093081;7,778182;-0,05749822;7,762494
-0,03875536;7,797965;-0,04789614;7,780666
-0,02881196;7,801175;-0,03811966;7,791172
-0,02405242;7,796968;-0,03091261;7,794141
-0,01969275;7,788241;-0,02516371;7,791118
-0,01623305;7,769718;-0,02058913;7,780156
-0,01199605;7,725566;-0,01618638;7,752187
-0,01173949;7,719448;-0,01390767;7,73541
-0,01547634;7,730547;-0,01471135;7,732919
-0,02295769;7,75641;-0,0189369;7,744956
-0,0294864;7,775588;-0,02433983;7,760644
-0,03572857;7,799061;-0,03017404;7,780324
-0,04330737;7,807981;-0,03820885;7,797244
-0,05069801;7,805861;-0,04460546;7,801658
-0,05981627;7,805945;-0,05239621;7,803854
-0,07117344;7,803483;-0,06388268;7,803627
-0,07496402;7,767323;-0,07066059;7,781422
-0,07394475;7,73366;-0,07266981;7,752202
-0,07006971;7,72664;-0,07107919;7,736564
-0,06850094;7,750098;-0,0697584;7,743497
-0,06104914;7,788269;-0,06529768;7,766428
-0,0515147;7,817596;-0,05823564;7,792645
-0,0353393;7,817491;-0,04650458;7,805375
-0,02731674;7,817969;-0,03667388;7,811828
-0,02109999;7,811706;-0,02869211;7,811765
-0,01622835;7,79618;-0,0223067;7,803781
-0,01199178;7,770463;-0,01702396;7,786717
-0,005656477;7,744311;-0,01120007;7,764991
-0,004788833;7,734774;-0,007915108;7,749508
-0,005652366;7,74102;-0,006755807;7,745159
-0,009974837;7,765801;-0,008404737;7,755733
-0,01275987;7,778774;-0,01063554;7,767535
-0,01736656;7,810701;-0,0140839;7,789649
-0,02214589;7,830421;-0,01821438;7,810538
-0,02678338;7,827001;-0,0226033;7,81897
-0,03302892;7,822724;-0,02794449;7,820893
-0,04037946;7,826229;-0,03431433;7,823627
-0,04789857;7,816071;-0,04127235;7,819756
-0,05704322;7,779451;-0,05091719;7,795107
-0,05866485;7,746952;-0,05488512;7,770445
-0,05478326;7,740676;-0,05483294;7,755197
-0,05407833;7,772592;-0,05437143;7,765836
-0,04254949;7,79823;-0,04714223;7,785645
-0,03272121;7,821133;-0,03975625;7,803821
-0,0229302;7,830344;-0,0311399;7,817403
-0,01521266;7,823158;-0,02297974;7,820352
-0,009725094;7,816494;-0,01619183;7,818376
-0,004137079;7,800913;-0,0100172;7,809432
0,001424109;7,766678;-0,004156544;7,787532
0,003156573;7,747544;-0,0004102248;7,767047
0,004020831;7,742352;0,001859509;7,754397
-0,003225351;7,772288;-0,0007455158;7,763563
-0,01392201;7,810014;-0,007493226;7,78735
-0,02104252;7,823884;-0,01443282;7,806062
-0,0261642;7,821845;-0,02044172;7,814147
-0,03439801;7,824975;-0,02759035;7,819693
-0,04231136;7,817299;-0,03513273;7,818466
-0,04833196;7,799452;-0,0418935;7,808727
-0,05382077;7,762423;-0,04800204;7,785012
-0,0524981;7,73243;-0,05030552;7,758072
-0,05161628;7,733874;-0,05110741;7,743268
-0,04901802;7,770544;-0,05003726;7,757238
-0,03873819;7,792544;-0,04425104;7,775318
-0,02874164;7,809648;-0,03476521;7,796315
-0,01941447;7,812558;-0,02690206;7,804635
-0,01353471;7,80444;-0,01872565;7,804515
-0,008573571;7,794226;-0,01352549;7,799245
-0,003183543;7,775997;-0,008227941;7,787336
0,003243573;7,752003;-0,001209806;7,76572
0,01005708;7,731279;0,004560807;7,74808
0,01426533;7,72706;0,009533141;7,73731
0,01391287;7,76382;0,01221174;7,753523
0,01207282;7,780771;0,01214059;7,767478
0,009582819;7,798341;0,01083083;7,783282
0,006633205;7,810072;0,007987646;7,801428
0,003378158;7,807984;0,005627305;7,804785
9,344674E-05;7,805194;0,002793126;7,804995
-0,01071891;7,779907;-0,004125671;7,792149
-0,01466051;7,751457;-0,009520436;7,771311
-0,01550518;7,729718;-0,01258616;7,750005
-0,01324915;7,727946;-0,01292578;7,738705
-0,00986616;7,746164;-0,0113587;7,742526
-0,0039293;7,761472;-0,007553757;7,752229
0,00773178;7,800312;0,0002747425;7,776855
0,01792594;7,803105;0,01107098;7,792911
0,02447718;7,805318;0,01793762;7,799266
0,02837771;7,797159;0,02328441;7,798187
0,03186715;7,781127;0,02768186;7,789446
0,03422496;7,75624;0,03103263;7,772441
0,03701194;7,735394;0,03409608;7,75346
0,03359931;7,722472;0,03384165;7,737589
0,03302578;7,72542;0,03334261;7,730146
0,02909023;7,751932;0,03116515;7,741302
0,02369941;7,777719;0,02659956;7,763572
0,01606363;7,813658;0,02120396;7,789222
0,01215445;7,81171;0,01656954;7,800738
0,003301406;7,817995;0,009774685;7,809576
-0,002311188;7,808439;0,003584252;7,808993
-0,005145031;7,770366;-0,001754062;7,785371
-0,004886559;7,733026;-0,003358433;7,758562
-0,003508172;7,738782;-0,003450024;7,746463
0,005555033;7,766536;0,00116136;7,756742
0,01289235;7,795242;0,007170686;7,776464
0,01757152;7,810292;0,01353182;7,797153
0,02284938;7,805554;0,01923018;7,802291
0,02804462;7,801378;0,0237444;7,801824
0,03070397;7,783834;0,02730842;7,792611
0,03197236;7,761096;0,02969702;7,776471
0,0316519;7,738799;0,03069864;7,757169
0,0296581;7,718647;0,03016572;7,737439
0,02599002;7,714835;0,02802657;7,72586
0,02167705;7,727557;0,0247747;7,726729
0,01683077;7,754934;0,02070643;7,741173
0,01186712;7,774964;0,01617975;7,758478
0,007274172;7,798192;0,01073219;7,782771
0,004104651;7,801151;0,007337621;7,792185
-0,003095023;7,801956;0,001994238;7,797189
-0,009049946;7,798552;-0,003661562;7,797887
-0,0163317;7,800534;-0,01015104;7,799243
-0,02355101;7,758332;-0,01701353;7,778292
-0,02686463;7,727915;-0,02303906;7,747478
-0,02783854;7,725191;-0,02549767;7,736061
-0,02778515;7,750273;-0,02689679;7,744754
-0,02406316;7,775506;-0,02497752;7,765583
-0,01894435;7,798164;-0,02188757;7,78227
-0,01410027;7,799626;-0,017116;7,792905
-0,01027035;7,784841;-0,01293003;7,787974
-0,009791834;7,764269;-0,01132376;7,775841
-0,01013199;7,743928;-0,01071347;7,759499
-0,01144325;7,721374;-0,01116;7,736172
-0,01306983;7,717531;-0,01213779;7,726628
-0,01835877;7,724772;-0,01594246;7,725493
-0,02474009;7,754148;-0,02044658;7,740163
-0,03747188;7,792722;-0,02916524;7,767079
-0,04098968;7,804437;-0,03522272;7,786217
-0,048258;7,806573;-0,04189644;7,796639
-0,05525726;7,803546;-0,04873732;7,800175
-0,06623252;7,795672;-0,0577004;7,797868
-0,07260124;7,766624;-0,06532945;7,781872
-0,07465959;7,73461;-0,0701071;7,75767
-0,07127281;7,728512;-0,0707042;7,742735
-0,07122929;7,746955;-0,07105986;7,745594
-0,06487568;7,775829;-0,06789471;7,761069
-0,05667528;7,801872;-0,06103506;7,786016
-0,04309709;7,806502;-0,05185233;7,796503
-0,03617946;7,807055;-0,04381236;7,801916
-0,0319049;7,798173;-0,03771387;7,799999
-0,02922014;7,784753;-0,03336401;7,792192
-0,02576878;7,757628;-0,02947392;7,774489
-0,02279914;7,735667;-0,02605483;7,754603
-0,01974074;7,718343;-0,02281657;7,736006
-0,01899002;7,716433;-0,0208577;7,725986
-0,02047803;7,733485;-0,02066312;7,729829
-0,02399476;7,758297;-0,0223693;7,744408
-0,02719091;7,780078;-0,02483839;7,762674
-0,02988973;7,799188;-0,02742562;7,781376
-0,03192438;7,800725;-0,02972902;7,791283
-0,03584538;7,799244;-0,0328617;7,795361
-0,03955987;7,791671;-0,03629115;7,793472
-0,04308567;7,787927;-0,03977237;7,790631
-0,04471026;7,762934;-0,04230142;7,776445
-0,04208807;7,737098;-0,04219219;7,7563
-0,03891176;7,729115;-0,04051126;7,74237
-0,03766399;7,732098;-0,0390532;7,73711
-0,03342653;7,74934;-0,03617145;7,743373
-0,02507141;7,76728;-0,03048644;7,755617
-0,01939136;7,789093;-0,024803;7,772765
-0,01169497;7,798629;-0,01808579;7,786019
-0,00825629;7,803752;-0,01305268;7,795099
-0,004060331;7,79924;-0,008446371;7,79722
-0,002820767;7,789687;-0,005564941;7,793362
-0,000586785;7,772112;-0,003015359;7,782478
0,001101011;7,748568;-0,0009076879;7,765116
0,0002030795;7,729522;-0,0003387221;7,746883
-0,00072822;7,724759;-0,0005382318;7,73555
-0,00447641;7,738418;-0,002555341;7,737019
-0,0113348;7,770329;-0,007049299;7,754069
-0,01614417;7,788276;-0,01170556;7,771582
-0,02037142;7,810035;-0,0161436;7,791275
-0,02457994;7,818512;-0,02046503;7,805227
-0,03076904;7,811555;-0,02574289;7,808469
-0,0379351;7,813608;-0,03198687;7,811101
-0,04671197;7,808714;-0,03952779;7,809878
-0,05240569;7,781913;-0,04612462;7,795553
-0,05104086;7,739835;-0,04864284;7,767013
-0,04840532;7,732583;-0,04849754;7,745951
-0,04761428;7,758866;-0,04804516;7,752566
-0,04008498;7,782272;-0,04396927;7,767776
-0,03133023;7,807472;-0,03623918;7,792054
-0,02339185;7,812806;-0,02965866;7,802683
-0,01512576;7,805142;-0,02221437;7,803943
-0,01214822;7,802;-0,01605738;7,802754
-0,0100913;7,785035;-0,01300149;7,793678
-0,009698056;7,759993;-0,01130963;7,776426
-0,009962596;7,740143;-0,01061935;7,757833
-0,01187111;7,731753;-0,01126068;7,744471
-0,01566123;7,734038;-0,01351508;7,739126
-0,02239726;7,759326;-0,01806527;7,749474
-0,02830353;7,774848;-0,02330732;7,762466
-0,03358777;7,798158;-0,02857304;7,780748
-0,03813385;7,814681;-0,03347072;7,798131
-0,03813385;7,814681;-0,03585986;7,80661
-0,04715207;7,812683;-0,04164477;7,809721
-0,05480065;7,812163;-0,04838565;7,810972
-0,06029725;7,790617;-0,0544863;7,800547
-0,06550238;7,758068;-0,0601295;7,778786
-0,06449272;7,731952;-0,06279838;7,750139
-0,0633024;7,733466;-0,06305653;7,741599
-0,05988183;7,760623;-0,06143083;7,751341
-0,05074786;7,782422;-0,05489842;7,770346
-0,04264578;7,79986;-0,04862434;7,785459
-0,03317783;7,800333;-0,0407126;7,793077
-0,02788458;7,799247;-0,03414292;7,796237
-0,02471044;7,787549;-0,0293118;7,791787
-0,02081587;7,767851;-0,02495998;7,779526
-0,01563813;7,74549;-0,02018519;7,762092
-0,01156438;7,724798;-0,01576898;7,742988
-0,01123551;7,717988;-0,01344632;7,730179
-0,01258157;7,728378;-0,01300327;7,729256
-0,01721004;7,752268;-0,01515807;7,741044
-0,02313535;7,766838;-0,01924365;7,754254
-0,02908982;7,798604;-0,02428999;7,776984
-0,03255886;7,808219;-0,02852545;7,792984
-0,03848409;7,810345;-0,03362912;7,801881
-0,04394173;7,804352;-0,03993811;7,803393
-0,05430579;7,797916;-0,04729802;7,800588
-0,05979335;7,77838;-0,0536971;7,789215
-0,06302801;7,749959;-0,05847565;7,769111
-0,06016334;7,726958;-0,05934;7,747523
-0,05757444;7,730384;-0,05843548;7,738743
-0,05143566;7,754933;-0,05415438;7,748645
-0,04221415;7,785177;-0,04803991;7,767353
-0,02999497;7,801795;-0,03879983;7,784989
-0,02195496;7,803253;-0,03017135;7,794344
-0,01607118;7,800301;-0,02294929;7,797395
-0,01283292;7,792372;-0,01776753;7,794822
-0,008295555;7,76865;-0,01291695;7,781419
-0,005134826;7,746007;-0,008931456;7,763284
-0,0025142;7,718855;-0,005644121;7,740525
-0,002758527;7,713078;-0,003878664;7,723732
-0,006180584;7,720167;-0,00505775;7,721906
-0,01081497;7,749461;-0,008005977;7,736017
-0,0152651;7,765314;-0,01172322;7,751019
-0,01981334;7,791003;-0,0158667;7,771498
-0,02395501;7,8043;-0,02000985;7,788301
-0,02807406;7,801363;-0,02414053;7,794991
-0,03360999;7,800805;-0,0289901;7,797969
-0,0390004;7,798014;-0,03511232;7,797997
-0,04343444;7,771511;-0,03937357;7,784435
