Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,04144529;7,42942;-0,04057625;7,273636
-0,03176661;7,457487;-0,03604395;7,368222
-0,02675301;7,476263;-0,03126611;7,423782
-0,02149303;7,488682;-0,02624342;7,457136
-0,01439345;7,482444;-0,0201545;7,47014
-0,01257206;7,466783;-0,01626161;7,468417
-0,01179877;7,429245;-0,0139716;7,448317
-0,01119336;7,420436;-0,01254693;7,43402
-0,0141869;7,42052;-0,01338793;7,427097
-0,01875748;7,42694;-0,0161408;7,427016
-0,02365994;7,438281;-0,01999484;7,43279
-0,02885049;7,459233;-0,02453357;7,446343
-0,03289917;7,476807;-0,02882115;7,461957
-0,03490683;7,482126;-0,03194069;7,472296
-0,03951894;7,481058;-0,03582407;7,476786
-0,04406215;7,464386;-0,04004489;7,470433
-0,04704171;7,451947;-0,04362927;7,460963
-0,04850431;7,43797;-0,04612616;7,449186
-0,04850919;7,434291;-0,04734649;7,441558
-0,04717538;7,437224;-0,04725882;7,439338
-0,04623822;7,43856;-0,04673615;7,43894
-0,04400105;7,45373;-0,04533553;7,446514
-0,04150135;7,471684;-0,04337164;7,459406
-0,03676937;7,485947;-0,03998959;7,473002
-0,03103231;7,495796;-0,03450964;7,486947
-0,02698643;7,49782;-0,03065505;7,492518
-0,0241107;7,488302;-0,02730158;7,490358
-0,0222298;7,472034;-0,02470381;7,480973
-0,01826022;7,454777;-0,02140323;7,467555
-0,01833175;7,443212;-0,01982979;7,455084
-0,01922129;7,440209;-0,01951813;7,447465
-0,02274963;7,461421;-0,02117308;7,454612
-0,02803794;7,483593;-0,02468866;7,469454
-0,03470735;7,502814;-0,02982282;7,486549
-0,03587893;7,520246;-0,0329252;7,503811
-0,04155174;7,523823;-0,03734393;7,514062
-0,04752456;7,52191;-0,04255873;7,518082
-0,05213568;7,510152;-0,04746402;7,51402
-0,05748251;7,485573;-0,05259514;7,49945
-0,05917178;7,468313;-0,05596366;7,483502
-0,06233449;7,457687;-0,05922627;7,470282
-0,0625317;7,454848;-0,06091908;7,462378
-0,0605298;7,477197;-0,06071973;7,469966
-0,059658;7,493903;-0,06017602;7,482224
-0,05434575;7,523065;-0,05660999;7,507204
-0,04903779;7,534666;-0,05273163;7,521269
-0,04687985;7,539735;-0,04973359;7,53073
-0,0462366;7,53524;-0,04794156;7,533041
-0,04492853;7,519086;-0,04639893;7,525897
-0,04282434;7,508807;-0,04456864;7,517146
-0,04567474;7,488925;-0,045135;7,502696
-0,04480002;7,483448;-0,04496348;7,49284
-0,04510135;7,484543;-0,04503414;7,488588
-0,04779243;7,498154;-0,04644614;7,493484
-0,04904316;7,511729;-0,04777606;7,502828
-0,04964818;7,53192;-0,04873507;7,517731
-0,05126201;7,548116;-0,05002951;7,533296
-0,05147875;7,549763;-0,050772;7,541732
-0,0514612;7,54827;-0,05112512;7,545082
-0,05301854;7,532482;-0,05209474;7,53863
-0,05338385;7,51202;-0,05288335;7,522351
-0,05218084;7,497141;-0,05252355;7,509439
-0,05029644;7,486698;-0,05138284;7,497791
-0,04771104;7,486828;-0,04950204;7,492176
-0,04486208;7,502053;-0,04666415;7,498217
-0,03765646;7,524372;-0,04205012;7,511614
-0,02386615;7,552238;-0,03273521;7,532424
-0,01899926;7,554874;-0,02433315;7,546157
-0,01647726;7,551241;-0,01952782;7,549267
-0,01602219;7,532516;-0,01773223;7,540687
-0,01086254;7,510211;-0,01421201;7,52507
-0,01424972;7,480631;-0,01423508;7,497886
-0,01613578;7,478108;-0,01520879;7,487754
-0,01954068;7,478989;-0,01742731;7,483265
-0,02610493;7,504643;-0,02273435;7,496339
-0,01296057;7,521251;-0,01349408;7,519891
-0,009452351;7,483153;-0,01056757;7,49329
-0,008918959;7,482343;-0,009723173;7,487683
-0,01392012;7,505061;-0,01256623;7,499455
-0,01925554;7,549763;-0,01665755;7,530224
-0,02057463;7,553413;-0,01866328;7,542098
-0,02488033;7,539503;-0,02184695;7,540769
-0,02715047;7,517927;-0,02456309;7,529071
-0,02736996;7,50353;-0,02627961;7,513451
-0,02735238;7,491175;-0,02682878;7,502048
-0,02677279;7,491848;-0,02680011;7,496824
-0,02374213;7,504467;-0,02523405;7,500738
-0,02140056;7,521391;-0,02327151;7,511312
-0,01673615;7,538686;-0,0199246;7,525331
-0,013191;7,548281;-0,01647608;7,537084
-0,01004983;7,548242;-0,01318132;7,542805
-0,009286686;7,538236;-0,01118711;7,540465
-0,007514544;7,521089;-0,009306367;7,530543
-0,007882192;7,504908;-0,008577065;7,517416
-0,008429253;7,491386;-0,008501362;7,504085
-0,00928994;7,49348;-0,008905278;7,498653
-0,01133773;7,497087;-0,01015124;7,49785
-0,01374563;7,508059;-0,01199196;7,503078
-0,02041863;7,530605;-0,01770021;7,521725
-0,02548403;7,549808;-0,02168672;7,536108
-0,02902328;7,560874;-0,02544445;7,548793
-0,03599472;7,556606;-0,03084844;7,552795
-0,03966491;7,538505;-0,03624139;7,544054
-0,04256541;7,519123;-0,03948032;7,531285
-0,04429562;7,499927;-0,04194673;7,515224
-0,0446682;7,497577;-0,0436114;7,504429
-0,04372809;7,509247;-0,04367116;7,506896
