Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,01128036;7,607096;-0,01102706;7,436284
-0,01348388;7,611161;-0,01229117;7,526263
-0,01703868;7,625751;-0,01473324;7,577438
-0,02419819;7,646278;-0,01960045;7,612838
-0,0292634;7,668745;-0,02456647;7,64157
-0,03611572;7,682435;-0,03049983;7,662564
-0,04261489;7,68837;-0,03672073;7,675815
-0,04917951;7,690271;-0,04311646;7,683236
-0,05735872;7,684758;-0,05042003;7,684017
-0,06522803;7,670175;-0,05801482;7,676918
-0,07345665;7,646619;-0,06593014;7,661387
-0,07534805;7,621314;-0,07075438;7,64086
-0,07330707;7,604818;-0,07206177;7,622401
-0,07180759;7,596691;-0,07193156;7,609231
-0,07036696;7,605473;-0,07113011;7,607306
-0,06375331;7,622372;-0,06735251;7,615021
-0,05772345;7,648672;-0,06242081;7,632256
-0,05007425;7,668555;-0,05609398;7,650856
-0,04187296;7,68282;-0,04880916;7,66723
-0,03412228;7,689518;-0,04128548;7,678648
-0,02926642;7,687228;-0,0351277;7,683043
-0,02741337;7,680074;-0,03117596;7,681522
-0,02454987;7,669095;-0,02778139;7,675156
-0,02368246;7,642723;-0,02568239;7,658547
-0,02125368;7,622331;-0,02341427;7,639999
-0,02148686;7,610942;-0,02242714;7,625118
-0,02267924;7,610407;-0,02258134;7,616119
-0,02410736;7,623548;-0,02336289;7,619924
-0,02610193;7,634151;-0,02476542;7,627209
-0,03018272;7,664313;-0,02753917;7,646207
-0,0340754;7,675693;-0,0308865;7,661307
-0,04167275;7,688807;-0,03641425;7,675401
-0,04693466;7,683801;-0,04180205;7,679703
-0,05057297;7,668959;-0,04629425;7,6742
-0,05322373;7,645522;-0,04984226;7,659516
-0,05559691;7,62264;-0,05278896;7,640634
-0,05471328;7,607445;-0,05377439;7,623638
-0,05336445;7,597952;-0,0535644;7,610481
-0,05196083;7,602889;-0,05274308;7,606593
-0,04898744;7,618855;-0,05081991;7,612872
-0,04501064;7,636973;-0,04726772;7,627609
-0,03735124;7,660814;-0,04218994;7,644612
-0,03203385;7,676332;-0,03597805;7,664013
-0,02775366;7,683728;-0,03094704;7,676073
-0,02775366;7,683728;-0,02931139;7,679994
-0,02509303;7,674978;-0,02715071;7,677425
-0,02517451;7,664439;-0,02594208;7,669483
-0,02636058;7,640611;-0,0261564;7,654697
-0,02745504;7,610507;-0,02682177;7,632056
-0,03175567;7,621189;-0,02935;7,626487
-0,03892514;7,659876;-0,03425346;7,643586
-0,04286995;7,676486;-0,03866875;7,660444
-0,04809399;7,68512;-0,04349665;7,673084
-0,05267002;7,686775;-0,04819554;7,680097
-0,0587117;7,680743;-0,05531958;7,680534
-0,06352016;7,667458;-0,0595201;7,673836
-0,06956933;7,646261;-0,06566681;7,65697
-0,07116835;7,624559;-0,06848492;7,640368
-0,06794295;7,608642;-0,06820727;7,624115
-0,06249263;7,618493;-0,06527747;7,621232
-0,05853397;7,640359;-0,06182554;7,631023
-0,0476407;7,668966;-0,05456284;7,65045
-0,03971599;7,683129;-0,04695798;7,667189
-0,03400769;7,693963;-0,04032527;7,680902
-0,02924923;7,696593;-0,03465139;7,68894
-0,02746056;7,688596;-0,0309688;7,688764
-0,02569616;7,676792;-0,0282692;7,682634
-0,0245955;7,654335;-0,0263877;7,668141
-0,02225707;7,634213;-0,02427292;7,650771
-0,0214641;7,61925;-0,02283418;7,634625
-0,02126691;7,610387;-0,02203137;7,62221
-0,02255831;7,617962;-0,02230131;7,620034
-0,02404704;7,633945;-0,02319501;7,627156
-0,02839696;7,656176;-0,02585917;7,642018
-0,03203641;7,678141;-0,02902413;7,660526
-0,03449684;7,69157;-0,03182591;7,676419
-0,03783561;7,700228;-0,03490387;7,688613
-0,0439719;7,696348;-0,03954865;7,692575
-0,04828687;7,689047;-0,04402698;7,690767
-0,05047042;7,672526;-0,04732582;7,681428
-0,05311037;7,645358;-0,05028719;7,662962
-0,05310319;7,624338;-0,05172932;7,643182
-0,05201317;7,607384;-0,05187471;7,624846
-0,04925049;7,601223;-0,05053039;7,612745
-0,04652178;7,611434;-0,0484772;7,612073
-0,04165433;7,627728;-0,04498294;7,620091
-0,03341522;7,655898;-0,03905828;7,638431
-0,02740804;7,672973;-0,03309086;7,656124
-0,02250341;7,686681;-0,02766823;7,671774
-0,01787748;7,693501;-0,02265256;7,682905
-0,01550088;7,681553;-0,0189891;7,682212
-0,01263882;7,647093;-0,01573703;7,664227
-0,01277991;7,630665;-0,01422239;7,647037
-0,01353714;7,620808;-0,01387136;7,6336
-0,01516616;7,625847;-0,0145346;7,629629
-0,01713052;7,642478;-0,01586425;7,63621
-0,02069659;7,663485;-0,01833897;7,650178
-0,02420343;7,686099;-0,02134343;7,668581
-0,02763203;7,697896;-0,02456503;7,683599
-0,03293358;7,704873;-0,02885325;7,6945
-0,03610725;7,702335;-0,03256937;7,698514
-0,04231843;7,69582;-0,03756468;7,697134
-0,0473061;7,680413;-0,04255526;7,688568
-0,0533772;7,653273;-0,04809791;7,670491
-0,05660873;7,632366;-0,05245752;7,650962
-0,05385212;7,617747;-0,05317209;7,633943
-0,0526446;7,615647;-0,05290176;7,624567
-0,0493059;7,630184;-0,05105982;7,627444
-0,04480949;7,649171;-0,04785821;7,638573
-0,03915418;7,682458;-0,04340072;7,661047
-0,0288305;7,694845;-0,03593653;7,678362
-0,02295302;7,705777;-0,02928722;7,692402
-0,01733728;7,707409;-0,02315202;7,700107
