Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,02568119;7,699856;-0,02521893;7,561259
-0,02871093;7,702276;-0,02736018;7,647729
-0,03422315;7,705632;-0,03088608;7,677477
-0,04039088;7,714674;-0,03576568;7,696573
-0,03539928;7,712647;-0,03557763;7,704823
-0,03788507;7,716877;-0,0367615;7,711008
-0,04093556;7,719983;-0,03931715;7,716503
-0,03982907;7,713388;-0,03957967;7,714905
-0,04005587;7,709691;-0,03982371;7,712233
-0,04045469;7,706748;-0,04014706;7,709422
-0,03985005;7,70356;-0,03999489;7,706419
-0,03793352;7,699835;-0,03893891;7,703046
-0,03700379;7,697801;-0,03794782;7,70036
-0,03542414;7,699599;-0,03665541;7,69997
-0,03428156;7,70239;-0,03543976;7,701209
-0,03405581;7,704711;-0,03473118;7,703002
-0,03394483;7,712965;-0,03432849;7,708104
-0,03383534;7,715129;-0,03407592;7,711702
-0,03450894;7,720101;-0,03429768;7,716004
-0,03597469;7,721647;-0,03515668;7,718894
-0,03619554;7,719742;-0,035792;7,719413
-0,03739278;7,719567;-0,03661212;7,719491
-0,03804873;7,718382;-0,03758531;7,71874
-0,03926059;7,715112;-0,03861008;7,716521
-0,03973002;7,709233;-0,03918384;7,712787
-0,04029104;7,70636;-0,03986109;7,708856
-0,04225844;7,70686;-0,04108906;7,707834
-0,04286315;7,708868;-0,04217422;7,708466
-0,03828508;7,714474;-0,04018209;7,711544
-0,03609281;7,715164;-0,03768077;7,713758
-0,03399708;7,716007;-0,03579431;7,71491
-0,03219732;7,714978;-0,03395212;7,714945
-0,03161391;7,713743;-0,03275447;7,714329
-0,03048846;7,710734;-0,03159374;7,712488
-0,03036681;7,708271;-0,03084337;7,709909
-0,0286619;7,703704;-0,02972602;7,706731
-0,02734534;7,7001;-0,02826985;7,702675
-0,02647273;7,698736;-0,02734938;7,700657
-0,02330221;7,701236;-0,02527255;7,700954
-0,01897348;7,700501;-0,02142014;7,700677
-0,01737877;7,705403;-0,01935076;7,703097
-0,01621962;7,709213;-0,01743576;7,706837
-0,01468328;7,710254;-0,01602595;7,708587
-0,01484519;7,70954;-0,01542117;7,709075
-0,01740432;7,704233;-0,01643693;7,706595
-0,01865697;7,699265;-0,01757396;7,70284
-0,02105243;7,68721;-0,01935599;7,694833
-0,02593975;7,6879;-0,02272749;7,691282
-0,02762092;7,682881;-0,02523297;7,686981
-0,03081332;7,68397;-0,02808983;7,68544
-0,03164342;7,695506;-0,02990939;7,690594
-0,03129968;7,70659;-0,03062107;7,698782
-0,03321481;7,706542;-0,03194876;7,702754
-0,02785091;7,703976;-0,02985017;7,70338
-0,02360034;7,700819;-0,02664999;7,702069
-0,0217143;7,700922;-0,02412318;7,701482
-0,01931765;7,700473;-0,02166205;7,700965
-0,01787577;7,699208;-0,01972356;7,700066
-0,01550726;7,697769;-0,01756452;7,698889
-0,01452857;7,69669;-0,0160077;7,697762
-0,01501268;7,695742;-0,01539813;7,696525
-0,01482651;7,695347;-0,01510469;7,69592
-0,01370558;7,695299;-0,01424782;7,695539
-0,0125495;7,697069;-0,01320934;7,696475
-0,01208669;7,699615;-0,01263484;7,698082
-0,01143706;7,707335;-0,01190238;7,70374
-0,01018761;7,711197;-0,01102496;7,707556
-0,0107495;7,712461;-0,01088402;7,710066
-0,01160049;7,706876;-0,0113229;7,708112
-0,01333525;7,702488;-0,01268545;7,704304
-0,01797896;7,695041;-0,01592033;7,698643
-0,02055637;7,689357;-0,01829086;7,693895
-0,02290754;7,683314;-0,0211127;7,687428
-0,02887052;7,676952;-0,02585112;7,681029
-0,03680579;7,689361;-0,03327072;7,686672
-0,03746776;7,693209;-0,03583594;7,690667
-0,03904662;7,698259;-0,03779891;7,695309
-0,03700399;7,704257;-0,03731304;7,700778
-0,03609597;7,703784;-0,03648898;7,702813
-0,03524789;7,701839;-0,03573022;7,702218
-0,03081105;7,686674;-0,03271947;7,692704
-0,02813568;7,679897;-0,03036877;7,686136
-0,02299874;7,671985;-0,02658864;7,678878
-0,01736859;7,674107;-0,02094993;7,67596
-0,01670664;7,680234;-0,01835466;7,678574
-0,01622761;7,68175;-0,01726509;7,680201
-0,01539111;7,683789;-0,01611909;7,682395
-0,01390902;7,682494;-0,01451883;7,682467
-0,01336057;7,681345;-0,01373379;7,681707
-0,009527099;7,670752;-0,01157925;7,676096
0,004587107;7,664064;-0,0006278828;7,667945
0,01140635;7,66679;0,006732419;7,667239
0,02302372;7,674647;0,0150769;7,671033
0,03235429;7,679146;0,02392642;7,675189
0,03444422;7,678762;0,02931418;7,677019
0,03587455;7,676313;0,03332706;7,676587
0,03644388;7,67143;0,0349236;7,673945
0,03187542;7,666799;0,03336192;7,670284
0,03075435;7,663648;0,03176732;7,666226
0,02817819;7,66004;0,0299291;7,663058
0,02431546;7,656306;0,02705433;7,6596
0,02227592;7,657294;0,02460703;7,658419
0,02056033;7,658224;0,02253489;7,658319
0,01706689;7,660212;0,0197349;7,659288
0,01381059;7,664293;0,01670206;7,66185
0,009890991;7,66736;0,01321344;7,664672
0,005050645;7,670014;0,009032955;7,667408
-0,002219664;7,670084;0,003270837;7,668778
-0,0100137;7,67215;-0,003534463;7,670506
-0,01780314;7,669932;-0,01084081;7,670212
