Posicion X;Posicion Y;Posicion X f; Posicion Y f
-0,0006912737;7,742494;-0,0006772487;7,585409
-0,001957781;7,738163;-0,001463001;7,679141
-0,01069436;7,748858;-0,006208284;7,714978
-0,02064792;7,781948;-0,01362715;7,749386
-0,03461207;7,814659;-0,02440797;7,782919
-0,04579122;7,816051;-0,0353892;7,799933
-0,05592555;7,813119;-0,04594111;7,806709
-0,06566148;7,812308;-0,05606063;7,809582
-0,06889471;7,78601;-0,06264013;7,797498
-0,07302001;7,758198;-0,06796236;7,777347
-0,07658613;7,739341;-0,07238124;7,757873
-0,07190071;7,73301;-0,07213511;7,745138
-0,07143938;7,747994;-0,07177871;7,746601
-0,06426486;7,770715;-0,06792901;7,758955
-0,05424679;7,792212;-0,0609195;7,775993
-0,04607838;7,812186;-0,05331517;7,794538
-0,03815715;7,821595;-0,04554483;7,808408
-0,03249649;7,819418;-0,03756139;7,815144
-0,02926319;7,818418;-0,0333098;7,816822
-0,02471195;7,797522;-0,02889694;7,806916
-0,02056034;7,769861;-0,02462646;7,787935
-0,01755901;7,747119;-0,02030379;7,76297
-0,01717342;7,7328;-0,01869886;7,747502
-0,02593766;7,754789;-0,02312602;7,751958
-0,03244698;7,781386;-0,02789739;7,767023
-0,03896257;7,800653;-0,03356546;7,784249
-0,04625602;7,816898;-0,04006206;7,800963
-0,05780245;7,814282;-0,04914382;7,807781
-0,06488943;7,805607;-0,05720443;7,806668
-0,06963482;7,78336;-0,06357154;7,794729
-0,07255335;7,753568;-0,06816818;7,773664
-0,07395872;7,728317;-0,07113308;7,750445
-0,07089718;7,72156;-0,07101221;7,735645
-0,0664895;7,721399;-0,06869541;7,728348
-0,0599826;7,743068;-0,06423654;7,735881
-0,051107;7,768723;-0,05751533;7,752694
-0,04173586;7,791142;-0,04943687;7,772377
-0,032945;7,805994;-0,04099087;7,789593
-0,02589236;7,806392;-0,03076563;7,80097
-0,02116773;7,803736;-0,0248921;7,802663
-0,01740544;7,792136;-0,02031407;7,796226
-0,01346857;7,764991;-0,01680863;7,780231
-0,01067255;7,736724;-0,0136638;7,757933
-0,008715985;7,713832;-0,01063723;7,730957
-0,0256896;7,760498;-0,01984206;7,749022
-0,03425002;7,78366;-0,02865293;7,770204
-0,03862881;7,797059;-0,03376161;7,783957
-0,04498329;7,791362;-0,0406261;7,788487
-0,06047317;7,772799;-0,05079147;7,780452
-0,0658761;7,747157;-0,05851754;7,763399
-0,06900486;7,722681;-0,06388909;7,742544
-0,06722475;7,703934;-0,06559789;7,722764
-0,06103003;7,718226;-0,06325803;7,72044
-0,0525554;7,740517;-0,05777474;7,730726
-0,04434744;7,761097;-0,05089867;7,746279
-0,03469374;7,78086;-0,04098697;7,76743
-0,02625163;7,787076;-0,03343982;7,777492
-0,02088082;7,784897;-0,02700722;7,781285
-0,01595942;7,773711;-0,02134398;7,777402
-0,01152232;7,753592;-0,01631622;7,765214
-0,008113557;7,724813;-0,01211458;7,74452
-0,004671274;7,701067;-0,008302468;7,722265
-0,004626899;7,696068;-0,006419522;7,708845
-0,009942629;7,704267;-0,008224567;7,706499
-0,01800557;7,733876;-0,01323263;7,720517
-0,02673651;7,757979;-0,02014519;7,739693
-0,03487167;7,777706;-0,02768864;7,759164
-0,04303104;7,792486;-0,03554629;7,77623
-0,04931991;7,790358;-0,04260122;7,783467
-0,05718103;7,787548;-0,05007134;7,785558
-0,06474219;7,775359;-0,05758654;7,780333
-0,06916638;7,749587;-0,0635168;7,764587
-0,07395975;7,726506;-0,06886577;7,745082
-0,07174729;7,703948;-0,07034223;7,724005
-0,06786509;7,703678;-0,0690733;7,713593
-0,06427814;7,718101;-0,06661661;7,715902
-0,05644536;7,745017;-0,06140872;7,73081
-0,04914678;7,768339;-0,05512651;7,750037
-0,04310493;7,788842;-0,04896947;7,769912
-0,03218926;7,791367;-0,04037371;7,780902
-0,03003086;7,78519;-0,0350763;7,783099
-0,02594837;7,772638;-0,03040267;7,777743
-0,02219865;7,736398;-0,02620097;7,756568
-0,02047067;7,710643;-0,02326675;7,733052
-0,02025275;7,699285;-0,02172309;7,715758
-0,02139256;7,705619;-0,02155382;7,710566
-0,02902217;7,726096;-0,02537791;7,718518
-0,03530993;7,750101;-0,03046342;7,734689
-0,04228251;7,770225;-0,03651338;7,752879
-0,05509443;7,788401;-0,04602996;7,771072
-0,06762827;7,77113;-0,05709242;7,771101
-0,07212679;7,742438;-0,06480023;7,756406
-0,07394526;7,720417;-0,06948408;7,737974
-0,0718977;7,700469;-0,07072104;7,718753
-0,06889518;7,703253;-0,06978577;7,710813
-0,06255585;7,717835;-0,06608345;7,714409
-0,05360794;7,743749;-0,0596951;7,729433
-0,04344546;7,768406;-0,05137463;7,749389
-0,03349442;7,783011;-0,04221642;7,76661
-0,02492389;7,792992;-0,03335918;7,780123
-0,01842587;7,787214;-0,02571288;7,783754
-0,01340222;7,77662;-0,01940849;7,7801
